지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C)
165,목포,1915-04-08,9,3.5,14.3
165,목포,1915-04-09,13,7.7,16.9
165,목포,1915-04-10,13.7,12.3,18.9
165,목포,1915-04-11,12.8,9.7,15.7
165,목포,1915-04-12,9.7,8.6,11.1
165,목포,1915-04-13,9.4,7,12.6
165,목포,1915-04-14,9.9,6,15
165,목포,1915-04-15,12.4,7.6,19.6
165,목포,1915-04-16,12.2,7.7,19.4
165,목포,1915-04-17,11.3,9,15.8
165,목포,1915-04-18,12.3,8,17.8
165,목포,1915-04-19,10.9,9.5,14.1
165,목포,1915-04-20,12,8.6,17.1
165,목포,1915-04-21,10.6,8,14.2
165,목포,1915-04-22,8.1,5.9,10.9
165,목포,1915-04-23,7.7,5.1,11
165,목포,1915-04-24,9,6,13.8
165,목포,1915-04-25,10.7,6.2,15.6
165,목포,1915-04-26,12.6,8.8,17.4
165,목포,1915-04-27,13.6,10.4,16.3
165,목포,1915-04-28,15,10.5,19.5
165,목포,1915-04-29,12,8.3,17.2
165,목포,1915-04-30,13.2,8.4,19.3
165,목포,1915-05-01,11.7,8.5,17.4
165,목포,1915-05-02,11.5,7.4,16.8
165,목포,1915-05-03,12.5,8.2,18.3
165,목포,1915-05-04,12.9,7,20.9
165,목포,1915-05-05,16.1,11.2,22.8
165,목포,1915-05-06,17.3,11.8,24.9
165,목포,1915-05-07,17.9,12,23.7
165,목포,1915-05-08,18.4,13,24.8
165,목포,1915-05-09,17.7,15.5,20.5
165,목포,1915-05-10,15.6,14.2,17.2
165,목포,1915-05-11,14.6,12.3,18.9
165,목포,1915-05-12,13.4,12,16.1
165,목포,1915-05-13,14.1,11.3,17.9
165,목포,1915-05-14,14.9,10.5,21.2
165,목포,1915-05-15,16.5,12.8,20
165,목포,1915-05-16,14,12,17.4
165,목포,1915-05-17,14.3,12,18.3
165,목포,1915-05-18,15,12.7,20
165,목포,1915-05-19,14.1,9.8,18.8
165,목포,1915-05-20,15.7,8.8,20.7
165,목포,1915-05-21,14.7,12.6,17.8
165,목포,1915-05-22,15.9,12.4,18.4
165,목포,1915-05-23,15,11.1,19.8
165,목포,1915-05-24,16.5,12.2,22.8
165,목포,1915-05-25,16.8,14,22.4
165,목포,1915-05-26,16.1,12.1,21.7
165,목포,1915-05-27,17.6,13.8,21.7
165,목포,1915-05-28,18.1,14.4,23
165,목포,1915-05-29,19,15.2,24.4
165,목포,1915-05-30,20.9,16,26.6
165,목포,1915-05-31,19.5,17.9,22.3
165,목포,1915-06-01,18.6,16.5,21.8
165,목포,1915-06-02,18,15.1,22.4
165,목포,1915-06-03,18.6,15,23.2
165,목포,1915-06-04,19.6,18.2,21
165,목포,1915-06-05,19,15.2,23.3
165,목포,1915-06-06,19.4,16.4,23
165,목포,1915-06-07,19.7,16.1,24.9
165,목포,1915-06-08,20.3,15.9,26.4
165,목포,1915-06-09,20.2,17,25.7
165,목포,1915-06-10,19.6,17,21.9
165,목포,1915-06-11,18.8,16.8,22.9
165,목포,1915-06-12,19,16.2,23
165,목포,1915-06-13,20.6,16.2,26
165,목포,1915-06-14,22.5,17.7,29.2
165,목포,1915-06-15,22.4,18.2,27.2
165,목포,1915-06-16,23.6,21.3,26.9
165,목포,1915-06-17,21.4,18.9,24.5
165,목포,1915-06-18,20.3,18.9,22.4
165,목포,1915-06-19,20.9,18,24.8
165,목포,1915-06-20,22.7,20.3,25.7
165,목포,1915-06-21,23.3,21,26.9
165,목포,1915-06-22,22,20.3,24.4
165,목포,1915-06-23,21,19.7,24.3
165,목포,1915-06-24,20.9,18.8,24.7
165,목포,1915-06-25,21,18.6,24.4
165,목포,1915-06-26,21.4,18.9,25.3
165,목포,1915-06-27,22.4,18.4,28.7
165,목포,1915-06-28,21.7,19.8,25
165,목포,1915-06-29,20.3,18.8,22.7
165,목포,1915-06-30,20.7,16.8,26.7
165,목포,1915-07-01,22.6,17.5,28.9
165,목포,1915-07-02,20.8,16.2,24
165,목포,1915-07-03,21.8,16.1,24.9
165,목포,1915-07-04,21.1,19.2,25.3
165,목포,1915-07-05,20.1,18.5,23.1
165,목포,1915-07-06,20.3,18.2,23.9
165,목포,1915-07-07,20.8,17.9,25.3
165,목포,1915-07-08,21.5,18.2,25.4
165,목포,1915-07-09,24.6,19.6,30.3
165,목포,1915-07-10,25,22.4,29.2
165,목포,1915-07-11,24.1,22.6,28.1
165,목포,1915-07-12,24.8,23,27.8
165,목포,1915-07-13,26,23.2,30.5
165,목포,1915-07-14,25.8,23.4,29.9
165,목포,1915-07-15,26.1,23.4,31.3
165,목포,1915-07-16,26.2,23.6,31.1
165,목포,1915-07-17,25.8,22.6,30.8
165,목포,1915-07-18,25.9,23.6,31.1
165,목포,1915-07-19,27.3,23.8,31.9
165,목포,1915-07-20,27.7,24.2,32.6
165,목포,1915-07-21,27.9,25.2,32.3
165,목포,1915-07-22,27.4,24.8,31
165,목포,1915-07-23,26.3,25.4,28.6
165,목포,1915-07-24,26.9,25.4,30.1
165,목포,1915-07-25,27,24,31.8
165,목포,1915-07-26,28.4,24.2,33.4
165,목포,1915-07-27,28.6,26.4,32.2
165,목포,1915-07-28,27.9,26.1,30.9
165,목포,1915-07-29,28.4,25.5,32
165,목포,1915-07-30,27.4,24.8,32.2
165,목포,1915-07-31,26.9,23.6,32.3
165,목포,1915-08-01,27.9,24.6,33.2
165,목포,1915-08-02,27.4,24.4,33
165,목포,1915-08-03,27.8,25.6,32.2
165,목포,1915-08-04,27.5,24.8,31.6
165,목포,1915-08-05,27,24.4,31.3
165,목포,1915-08-06,27.2,23.7,32.2
165,목포,1915-08-07,26.8,23.6,32
165,목포,1915-08-08,27,22.7,32.2
165,목포,1915-08-09,25.5,23.1,29.1
165,목포,1915-08-10,24.7,23,28.5
165,목포,1915-08-11,25.1,21.5,30
165,목포,1915-08-12,24.6,23.4,26.9
165,목포,1915-08-13,24.7,23.1,27
165,목포,1915-08-14,26.5,23.2,30.1
165,목포,1915-08-15,26.9,23.9,31.2
165,목포,1915-08-16,26.1,24,30.2
165,목포,1915-08-17,26.9,23.8,32.2
165,목포,1915-08-18,26.4,23.9,29.2
165,목포,1915-08-19,25.1,23.2,28.3
165,목포,1915-08-20,25.5,22.7,29.6
165,목포,1915-08-21,22.7,21.6,24.3
165,목포,1915-08-22,24.8,22.9,27.8
165,목포,1915-08-23,27.3,24.3,30.3
165,목포,1915-08-24,25,23.3,28.1
165,목포,1915-08-25,23.3,21.9,25.5
165,목포,1915-08-26,23.8,21.4,27.1
165,목포,1915-08-27,23.9,21,27.2
165,목포,1915-08-28,23.2,20.4,27
165,목포,1915-08-29,22.1,19.2,26.2
165,목포,1915-08-30,22.7,18.9,26.7
165,목포,1915-08-31,23.2,20.7,26.8
165,목포,1915-09-01,24.7,21.2,28.3
165,목포,1915-09-02,21.1,20.6,23.6
165,목포,1915-09-03,21.5,18.8,26
165,목포,1915-09-04,22.6,18.9,27
165,목포,1915-09-05,23,18.9,27
165,목포,1915-09-06,22,21.3,24.1
165,목포,1915-09-07,21.5,19.7,24.7
165,목포,1915-09-08,19.9,18.5,21.5
165,목포,1915-09-09,21.8,19.1,24.3
165,목포,1915-09-10,21.9,18.9,25.1
165,목포,1915-09-11,20.5,17.3,23
165,목포,1915-09-12,21.1,15.2,26.5
165,목포,1915-09-13,19.7,18.2,21.4
165,목포,1915-09-14,20,17.1,23.7
165,목포,1915-09-15,18.4,14.8,23.5
165,목포,1915-09-16,19.7,16.2,24.4
165,목포,1915-09-17,21.1,17.5,26.2
165,목포,1915-09-18,22.4,17.3,27.5
165,목포,1915-09-19,23,18.8,28.2
165,목포,1915-09-20,22.4,19.9,26
165,목포,1915-09-21,23.3,21,27.5
165,목포,1915-09-22,22.5,19.8,26.7
165,목포,1915-09-23,23.2,20.4,27
165,목포,1915-09-24,21.3,19.9,22.4
165,목포,1915-09-25,19.6,18.3,22
165,목포,1915-09-26,18.5,16.3,21.3
165,목포,1915-09-27,18.5,14.4,23.2
165,목포,1915-09-28,20.3,16.8,23.7
165,목포,1915-09-29,20.6,18.4,22.4
165,목포,1915-09-30,21.8,18.9,26.4
165,목포,1915-10-01,22.8,19,28.1
165,목포,1915-10-02,22.9,18.6,28.1
165,목포,1915-10-03,21.4,17,27.9
165,목포,1915-10-04,21.5,18.3,26.5
165,목포,1915-10-05,21.4,16.9,27
165,목포,1915-10-06,21.8,18,27.3
165,목포,1915-10-07,22,18.8,25.5
165,목포,1915-10-08,20,18.7,21.4
165,목포,1915-10-09,19.4,17.3,23.8
165,목포,1915-10-10,20.1,15.7,24.9
165,목포,1915-10-11,19.4,17.6,22.1
165,목포,1915-10-12,17.9,15.6,19.5
165,목포,1915-10-13,16.8,13.7,20.7
165,목포,1915-10-14,16.6,12,22.6
165,목포,1915-10-15,17.4,11.1,25.3
165,목포,1915-10-16,18.8,12.8,25.3
165,목포,1915-10-17,19,14.2,25.5
165,목포,1915-10-18,19.2,13.6,25.8
165,목포,1915-10-19,19,15,22.6
165,목포,1915-10-20,17.1,15.3,19
165,목포,1915-10-21,17,16.1,17.9
165,목포,1915-10-22,15.3,12.1,18.7
165,목포,1915-10-23,16.5,11.5,22.2
165,목포,1915-10-24,17.7,14.3,22.3
165,목포,1915-10-25,15.9,14.1,17.2
165,목포,1915-10-26,16.9,13.5,21.9
165,목포,1915-10-27,11.9,5.5,15.4
165,목포,1915-10-28,9.3,3.6,15
165,목포,1915-10-29,13.3,6.2,19.7
165,목포,1915-10-30,13.4,10.4,18.1
165,목포,1915-10-31,9.9,6.9,13.7
165,목포,1915-11-01,10.5,5.2,13.8
165,목포,1915-11-02,14.3,12.1,19.7
165,목포,1915-11-03,15.1,9.6,21.6
165,목포,1915-11-04,12.7,11.6,15.8
165,목포,1915-11-05,13.9,10.9,18.5
165,목포,1915-11-06,13.8,10.4,17.2
165,목포,1915-11-07,15,12.9,17.1
165,목포,1915-11-08,15,13.3,16.5
165,목포,1915-11-09,13.5,9.8,16.4
165,목포,1915-11-10,13.1,7.1,20.3
165,목포,1915-11-11,12,8.7,15.9
165,목포,1915-11-12,7.4,4.7,10.5
165,목포,1915-11-13,8.2,3.8,14.1
165,목포,1915-11-14,11.4,4.1,19.1
165,목포,1915-11-15,14.3,7.6,20.5
165,목포,1915-11-16,14.2,9.9,19
165,목포,1915-11-17,8.1,4.9,10.3
165,목포,1915-11-18,6.9,2.6,11.5
165,목포,1915-11-19,7.3,2.9,10.5
165,목포,1915-11-20,6.3,2.1,9.9
165,목포,1915-11-21,6.4,1.2,12.8
165,목포,1915-11-22,8.4,2.5,13.6
165,목포,1915-11-23,12.7,8.2,18.3
165,목포,1915-11-24,12.2,9.8,15.7
165,목포,1915-11-25,12.3,10.3,14.4
165,목포,1915-11-26,11.5,9.9,14.2
165,목포,1915-11-27,10.4,8.1,14
165,목포,1915-11-28,5.4,2.7,8.5
165,목포,1915-11-29,3.9,2,6.1
165,목포,1915-11-30,5,1.7,9.1
165,목포,1915-12-01,7.2,2.6,13.1
165,목포,1915-12-02,7.5,3.2,12.3
165,목포,1915-12-03,8.7,5.1,15
165,목포,1915-12-04,4.7,.2,8.3
165,목포,1915-12-05,6.4,.4,13.2
165,목포,1915-12-06,11.7,5.8,18.5
165,목포,1915-12-07,3.7,0,9.6
165,목포,1915-12-08,4.9,-.1,8
165,목포,1915-12-09,5.2,3.1,7.6
165,목포,1915-12-10,3.8,-.6,7.7
165,목포,1915-12-11,4.6,2,8.1
165,목포,1915-12-12,7.5,1.6,11.7
165,목포,1915-12-13,8.9,5.1,11
165,목포,1915-12-14,4.5,2.1,6.6
165,목포,1915-12-15,9.1,5,12.5
165,목포,1915-12-16,8.4,4.6,12.6
165,목포,1915-12-17,.1,-2.9,4.6
165,목포,1915-12-18,-3.4,-5.7,-1.7
165,목포,1915-12-19,-4,-8,-.1
165,목포,1915-12-20,.7,-5.6,5.4
165,목포,1915-12-21,5.1,-.6,12.2
165,목포,1915-12-22,1.6,-.6,3.5
165,목포,1915-12-23,5.1,.7,9.8
165,목포,1915-12-24,8.5,3.8,13.6
165,목포,1915-12-25,8.3,4.2,14.7
165,목포,1915-12-26,5.6,1.6,10
165,목포,1915-12-27,5.8,.4,13
165,목포,1915-12-28,10.1,3.7,18
165,목포,1915-12-29,9.1,4.5,16.5
165,목포,1915-12-30,5.4,1.2,9.5
165,목포,1915-12-31,10.6,4.7,17.1
165,목포,1916-01-01,12,7.7,16
165,목포,1916-01-02,7.1,5.9,12.5
165,목포,1916-01-03,6.2,3.7,11.4
165,목포,1916-01-04,4.9,2.5,9.9
165,목포,1916-01-05,4.3,-2.6,11.9
165,목포,1916-01-06,6.4,3,13
165,목포,1916-01-07,8.6,5.4,11.9
165,목포,1916-01-08,11.8,8.4,17.5
165,목포,1916-01-09,6.9,1.9,14.5
165,목포,1916-01-10,.6,-.6,7.9
165,목포,1916-01-11,.4,-2.6,5.5
165,목포,1916-01-12,1.6,-3.6,6.6
165,목포,1916-01-13,3.7,.6,7.9
165,목포,1916-01-14,3.7,.1,9.2
165,목포,1916-01-15,5,2.5,7.5
165,목포,1916-01-16,2.1,-1.2,6.8
165,목포,1916-01-17,1.2,-3.1,6.5
165,목포,1916-01-18,3.5,-1.5,9.2
165,목포,1916-01-19,3.5,.7,7.8
165,목포,1916-01-20,4.3,-.1,11
165,목포,1916-01-21,8.4,3,13.1
165,목포,1916-01-22,3.3,-1.6,10
165,목포,1916-01-23,-2.8,-4.1,-.6
165,목포,1916-01-24,-2.7,-5.1,.5
165,목포,1916-01-25,1.4,-3.4,7.6
165,목포,1916-01-26,4.2,0,10.3
165,목포,1916-01-27,4.1,1.2,8.3
165,목포,1916-01-28,1.5,-2,5.8
165,목포,1916-01-29,1.5,-2.3,7.5
165,목포,1916-01-30,1.4,-3.2,7.5
165,목포,1916-01-31,4.1,-1.4,11.1
165,목포,1916-02-01,2.2,-.6,7.2
165,목포,1916-02-02,1.3,-2.2,7.3
165,목포,1916-02-03,3,-1.8,9
165,목포,1916-02-04,5.8,.9,11
165,목포,1916-02-05,7.7,4.8,12
165,목포,1916-02-06,6.8,5.9,7.8
165,목포,1916-02-07,5.6,3.8,8.2
165,목포,1916-02-08,.9,-.7,4.4
165,목포,1916-02-09,-1.1,-1.8,0
165,목포,1916-02-10,-.8,-4.3,4.2
165,목포,1916-02-11,1.4,-2.4,4.7
165,목포,1916-02-12,.1,-1.6,2.8
165,목포,1916-02-13,-.7,-3.3,2.9
165,목포,1916-02-14,-1.5,-3.5,.5
165,목포,1916-02-15,1,-1.7,5.3
165,목포,1916-02-16,-.6,-2.9,3.5
165,목포,1916-02-17,.5,-4.2,7.3
165,목포,1916-02-18,3.8,.4,9.2
165,목포,1916-02-19,.6,-2.1,4.5
165,목포,1916-02-20,2.7,-2.9,6.5
165,목포,1916-02-21,5.6,3.4,9.5
165,목포,1916-02-22,5.9,1,12.3
165,목포,1916-02-23,7.4,3.4,13
165,목포,1916-02-24,6.4,3.4,12.3
165,목포,1916-02-25,0,-2,5.5
165,목포,1916-02-26,-.7,-4.1,4
165,목포,1916-02-27,2.3,-2.8,8.2
165,목포,1916-02-28,3.2,1.1,4.9
165,목포,1916-02-29,.7,-1.2,3.3
165,목포,1916-03-01,-1.5,-3.1,.5
165,목포,1916-03-02,-1.3,-3,1.1
165,목포,1916-03-03,3.7,-3.2,9.6
165,목포,1916-03-04,3.7,.9,8.5
165,목포,1916-03-05,1.6,-1.2,6.8
165,목포,1916-03-06,2.7,-.6,7
165,목포,1916-03-07,1.2,-1.6,5.4
165,목포,1916-03-08,.4,-3.6,5.5
165,목포,1916-03-09,3.4,-2.5,8.3
165,목포,1916-03-10,3.3,1.3,6
165,목포,1916-03-11,3.1,-1.8,9.3
165,목포,1916-03-12,4.7,1.9,10
165,목포,1916-03-13,1.3,-.9,5.9
165,목포,1916-03-14,.1,-2.1,4.5
165,목포,1916-03-15,.8,-1.4,5.8
165,목포,1916-03-16,-.3,-3.1,4.6
165,목포,1916-03-17,1.7,-1.8,7.7
165,목포,1916-03-18,1.2,-1.1,6.4
165,목포,1916-03-19,2,-1.6,8.6
165,목포,1916-03-20,5.4,-1.2,14.5
165,목포,1916-03-21,8.1,3.4,15.6
165,목포,1916-03-22,4.1,2.6,8
165,목포,1916-03-23,2,.1,6
165,목포,1916-03-24,3.7,-.1,10
165,목포,1916-03-25,3.5,1,9.8
165,목포,1916-03-26,8.8,1.8,16.5
165,목포,1916-03-27,6.7,1.5,12.4
165,목포,1916-03-28,3.4,-2,10.5
165,목포,1916-03-29,8.7,.4,17
165,목포,1916-03-30,5.8,3.8,12
165,목포,1916-03-31,7.8,4.4,14.3
165,목포,1916-04-01,4.2,2.1,8.2
165,목포,1916-04-02,5.6,-.2,15.5
165,목포,1916-04-03,4.5,2.2,10.9
165,목포,1916-04-04,5.2,.3,13.2
165,목포,1916-04-05,3.7,1.8,9.4
165,목포,1916-04-06,8.2,.5,15
165,목포,1916-04-07,9,3.9,14.5
165,목포,1916-04-08,11.4,2.7,20.1
165,목포,1916-04-09,13,10,19.6
165,목포,1916-04-10,8.3,4.1,13.2
165,목포,1916-04-11,11.3,7.5,19.5
165,목포,1916-04-12,11.8,6.1,19.4
165,목포,1916-04-13,11.4,6.9,19.4
165,목포,1916-04-14,10.9,6.3,18.2
165,목포,1916-04-15,11,9,16.8
165,목포,1916-04-16,12,6.3,20.5
165,목포,1916-04-17,12.6,9.5,20.9
165,목포,1916-04-18,15.2,8.7,21.7
165,목포,1916-04-19,17.9,14,20
165,목포,1916-04-20,11.8,8.5,19.1
165,목포,1916-04-21,13.1,12,14.1
165,목포,1916-04-22,13.3,11.4,15.8
165,목포,1916-04-23,15.7,12.1,20.1
165,목포,1916-04-24,11.2,10.5,15.2
165,목포,1916-04-25,14.3,10.5,20.7
165,목포,1916-04-26,13.3,9.9,18.5
165,목포,1916-04-27,14.5,10,21.2
165,목포,1916-04-28,14.8,11,18.7
165,목포,1916-04-29,15.1,13.5,17.7
165,목포,1916-04-30,12.9,11.9,17.7
165,목포,1916-05-01,11.8,9.5,16.5
165,목포,1916-05-02,11.5,9.2,17
165,목포,1916-05-03,12.4,7.9,18.5
165,목포,1916-05-04,14.4,8.4,21.1
165,목포,1916-05-05,17.2,11.4,23.6
165,목포,1916-05-06,14.9,12.7,16.5
165,목포,1916-05-07,10.1,8.5,13.1
165,목포,1916-05-08,12.3,8.5,17
165,목포,1916-05-09,13.3,8.6,20.1
165,목포,1916-05-10,14,9,19.9
165,목포,1916-05-11,16.2,11.4,23
165,목포,1916-05-12,17.2,11.6,24.3
165,목포,1916-05-13,19.4,13.5,27.1
165,목포,1916-05-14,18,15.6,21.3
165,목포,1916-05-15,19,16,22.9
165,목포,1916-05-16,17.1,15.4,19
165,목포,1916-05-17,15.6,12.7,20.2
165,목포,1916-05-18,15,13.7,16.5
165,목포,1916-05-19,14.6,13.3,18.9
165,목포,1916-05-20,15,12.7,19.8
165,목포,1916-05-21,14.9,12,20.6
165,목포,1916-05-22,15.4,11,20.5
165,목포,1916-05-23,17.8,11.4,24
165,목포,1916-05-24,17.3,15,19.4
165,목포,1916-05-25,16.4,12.5,23
165,목포,1916-05-26,18.8,14.5,25.4
165,목포,1916-05-27,16.8,15.7,21.6
165,목포,1916-05-28,18,14.5,24.1
165,목포,1916-05-29,17.7,11,24.3
165,목포,1916-05-30,16.5,14.1,21.4
165,목포,1916-05-31,17.3,12.5,23.6
165,목포,1916-06-01,18.8,14.7,25.1
165,목포,1916-06-02,18.8,14.1,29
165,목포,1916-06-03,21,16,29
165,목포,1916-06-04,20.2,16,25.5
165,목포,1916-06-05,22.1,17.8,26.8
165,목포,1916-06-06,16.8,15.1,21.9
165,목포,1916-06-07,18.5,16.5,21
165,목포,1916-06-08,18.7,15.6,21.3
165,목포,1916-06-09,17,15.3,19.3
165,목포,1916-06-10,17.4,14.5,22.2
165,목포,1916-06-11,18.7,13,24.5
165,목포,1916-06-12,20.1,16.1,25.7
165,목포,1916-06-13,22.9,17.3,26.3
165,목포,1916-06-14,22.2,21,23.6
165,목포,1916-06-15,19.5,17.2,23
165,목포,1916-06-16,17.9,15.5,22.2
165,목포,1916-06-17,19.4,14.9,24.5
165,목포,1916-06-18,22,16.5,28.2
165,목포,1916-06-19,22.6,18.5,27.1
165,목포,1916-06-20,20.5,18.9,23.4
165,목포,1916-06-21,21.7,18.4,25.5
165,목포,1916-06-22,22.1,20.3,23.9
165,목포,1916-06-23,21.6,18.4,24.4
165,목포,1916-06-24,20.3,18,22.2
165,목포,1916-06-25,21.7,20.5,22.8
165,목포,1916-06-26,20.3,18.4,24
165,목포,1916-06-27,20,18.1,24.1
165,목포,1916-06-28,20.6,17.7,24.5
165,목포,1916-06-29,21.7,18.5,26
165,목포,1916-06-30,20.9,20,22.1
165,목포,1916-07-01,19.9,18.4,22.5
165,목포,1916-07-02,20.9,17,25.6
165,목포,1916-07-03,21.8,19.4,25.5
165,목포,1916-07-04,21.9,19.9,26
165,목포,1916-07-05,22.1,19.6,26.5
165,목포,1916-07-06,21.7,19.8,25.5
165,목포,1916-07-07,21.5,19.9,23.5
165,목포,1916-07-08,22.4,19.9,26.1
165,목포,1916-07-09,22.3,20.9,25.5
165,목포,1916-07-10,22.5,20.9,25
165,목포,1916-07-11,22.8,20.9,26.2
165,목포,1916-07-12,22.9,20.7,27.4
165,목포,1916-07-13,23.1,21.2,27.3
165,목포,1916-07-14,23.5,19.9,27.8
165,목포,1916-07-15,23.3,21.6,26
165,목포,1916-07-16,22.2,20,25.9
165,목포,1916-07-17,23.3,20.8,26.4
165,목포,1916-07-18,24.1,20.9,28.5
165,목포,1916-07-19,25.8,22.9,29.2
165,목포,1916-07-20,23.7,21.7,26.7
165,목포,1916-07-21,22.4,19.9,28.2
165,목포,1916-07-22,23.5,21,28.3
165,목포,1916-07-23,21.2,19.8,23
165,목포,1916-07-24,22.7,20.3,27.6
165,목포,1916-07-25,23.9,20.5,29.1
165,목포,1916-07-26,25.3,21.5,29.5
165,목포,1916-07-27,24.4,21.5,28.5
165,목포,1916-07-28,23.5,19.3,28.6
165,목포,1916-07-29,24.7,20.5,30
165,목포,1916-07-30,24.9,21.6,30.3
165,목포,1916-07-31,24.5,22,28.4
165,목포,1916-08-01,25.4,22,30.4
165,목포,1916-08-02,25.6,22.3,30.4
165,목포,1916-08-03,26.8,23.3,30.8
165,목포,1916-08-04,26.6,24.2,29.9
165,목포,1916-08-05,25.8,23,30.1
165,목포,1916-08-06,26.6,23.3,31.3
165,목포,1916-08-07,25.8,24,28
165,목포,1916-08-08,25.6,23.2,29.6
165,목포,1916-08-09,25.7,23.5,30.6
165,목포,1916-08-10,24.5,22.5,30.4
165,목포,1916-08-11,23.9,22.5,30.4
165,목포,1916-08-12,25.3,22,28.7
165,목포,1916-08-13,25.3,22.3,27.2
165,목포,1916-08-14,26.2,23.1,29.8
165,목포,1916-08-15,27.1,23.6,31.6
165,목포,1916-08-16,25.8,23,30.1
165,목포,1916-08-17,26.8,23.3,31
165,목포,1916-08-18,27.3,23.9,32.1
165,목포,1916-08-19,26.1,23,30.5
165,목포,1916-08-20,22.2,18.5,27.2
165,목포,1916-08-21,24.1,18.5,30.1
165,목포,1916-08-22,24.7,20.5,30.8
165,목포,1916-08-23,24.5,19.8,30.5
165,목포,1916-08-24,25,20.8,29
165,목포,1916-08-25,26.8,23.9,31
165,목포,1916-08-26,26.6,25.1,29.7
165,목포,1916-08-27,26.7,24.1,31.6
165,목포,1916-08-28,26,23.9,30.4
165,목포,1916-08-29,25.7,23.5,29.1
165,목포,1916-08-30,26.2,23.9,29.1
165,목포,1916-08-31,23.7,21.6,26.5
165,목포,1916-09-01,23.7,21,27.7
165,목포,1916-09-02,24.3,20.2,29.1
165,목포,1916-09-03,26.6,23.9,29.4
165,목포,1916-09-04,25.2,22.7,26.7
165,목포,1916-09-05,22.7,21.5,24.7
165,목포,1916-09-06,24.5,22.7,26.2
165,목포,1916-09-07,24.3,22.6,26.6
165,목포,1916-09-08,25.5,22.4,30
165,목포,1916-09-09,25.6,24.2,28.9
165,목포,1916-09-10,22.9,20.6,26.2
165,목포,1916-09-11,19.2,16.2,22.5
165,목포,1916-09-12,18.5,13.9,23.2
165,목포,1916-09-13,20.1,15.1,26.1
165,목포,1916-09-14,20.2,17.4,24.2
165,목포,1916-09-15,18.2,16.4,19.8
165,목포,1916-09-16,21.2,17.5,25.5
165,목포,1916-09-17,21.9,19.2,27.6
165,목포,1916-09-18,23.5,19.6,29.5
165,목포,1916-09-19,23.5,19.7,29
165,목포,1916-09-20,24.1,20.4,29.5
165,목포,1916-09-21,25.2,20.9,30.9
165,목포,1916-09-22,23,20.5,26.6
165,목포,1916-09-23,20.5,18.2,22
165,목포,1916-09-24,20.2,17.4,23
165,목포,1916-09-25,19.1,17.9,21.7
165,목포,1916-09-26,19.8,16.4,24.4
165,목포,1916-09-27,18.3,14.1,24.7
165,목포,1916-09-28,16.2,10.7,21
165,목포,1916-09-29,16.5,12.5,21.6
165,목포,1916-09-30,16.8,14,20.7
165,목포,1916-10-01,17.6,15.5,21.1
165,목포,1916-10-02,17.5,13.8,21.8
165,목포,1916-10-03,15.5,12.1,20
165,목포,1916-10-04,14.4,10.4,20.4
165,목포,1916-10-05,15.2,9.5,22.1
165,목포,1916-10-06,17.4,10.6,25.1
165,목포,1916-10-07,17,12.8,21.4
165,목포,1916-10-08,17.6,14.9,21.1
165,목포,1916-10-09,17.2,14.5,20.6
165,목포,1916-10-10,17.4,13.1,23.5
165,목포,1916-10-11,17.9,12.7,24.2
165,목포,1916-10-12,15.2,14.5,17.4
165,목포,1916-10-13,18.5,15.4,22.1
165,목포,1916-10-14,18.5,15.5,23.5
165,목포,1916-10-15,14.6,11.6,17.2
165,목포,1916-10-16,14.6,11.3,18.2
165,목포,1916-10-17,14,9.9,19.3
165,목포,1916-10-18,14.4,12.3,16.9
165,목포,1916-10-19,14.6,11,20.7
165,목포,1916-10-20,14.3,9.9,20.5
165,목포,1916-10-21,16.1,9.8,22.9
165,목포,1916-10-22,17.3,12.9,23.5
165,목포,1916-10-23,18.6,14.6,23.3
165,목포,1916-10-24,16.6,14.7,20
165,목포,1916-10-25,12.1,8.7,17.8
165,목포,1916-10-26,11.7,7.3,16.9
165,목포,1916-10-27,10.8,8.4,14.4
165,목포,1916-10-28,12.6,8.1,14.9
165,목포,1916-10-29,14.6,11.8,18
165,목포,1916-10-30,15.5,11.2,20.7
165,목포,1916-10-31,15.1,11.3,18.3
165,목포,1916-11-01,14.2,11,19.6
165,목포,1916-11-02,14,9.1,20.8
165,목포,1916-11-03,15.2,10.1,23.9
165,목포,1916-11-04,16.8,14.6,19.6
165,목포,1916-11-05,17.3,11.4,21.6
165,목포,1916-11-06,17.4,15.3,20.7
165,목포,1916-11-07,19.6,16.1,23.5
165,목포,1916-11-08,11.7,8.9,19.7
165,목포,1916-11-09,10.5,5.8,14.5
165,목포,1916-11-10,10.7,6.7,14.5
165,목포,1916-11-11,8.2,5.3,12.3
165,목포,1916-11-12,11.1,4.3,15.4
165,목포,1916-11-13,10.2,6.3,14.9
165,목포,1916-11-14,5.5,2.6,9.3
165,목포,1916-11-15,9.5,2.7,14.6
165,목포,1916-11-16,9.3,5,15.1
165,목포,1916-11-17,9.4,4.8,15.4
165,목포,1916-11-18,9.8,5.8,15.5
165,목포,1916-11-19,9.7,6.1,15.3
165,목포,1916-11-20,9.2,6.6,14.9
165,목포,1916-11-21,9.4,5.1,15.2
165,목포,1916-11-22,10.1,5.1,17.4
165,목포,1916-11-23,11.7,6.1,17.9
165,목포,1916-11-24,14,10.3,16.9
165,목포,1916-11-25,15.7,12.9,20.4
165,목포,1916-11-26,12.8,8.8,17.5
