ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC)
105,°­¸ª,1922-05-16,12.1,9.7,15.5
105,°­¸ª,1922-05-17,13.8,8.3,19.3
105,°­¸ª,1922-05-18,16.3,10.6,21
105,°­¸ª,1922-05-19,21,15.3,27.1
105,°­¸ª,1922-05-20,16.2,13.1,20.5
105,°­¸ª,1922-05-21,17.9,13,22.8
105,°­¸ª,1922-05-22,14.2,11,18.4
105,°­¸ª,1922-05-23,15.6,9.4,23.2
105,°­¸ª,1922-05-24,17.6,10,26.6
105,°­¸ª,1922-05-25,17.9,13.2,24
105,°­¸ª,1922-05-26,24.4,13.8,32.8
105,°­¸ª,1922-05-27,24.1,17.8,29
105,°­¸ª,1922-05-28,19.9,14.4,28.2
105,°­¸ª,1922-05-29,18.8,13.2,24.4
105,°­¸ª,1922-05-30,19.3,15.2,24.3
105,°­¸ª,1922-05-31,20.3,13.2,25.9
105,°­¸ª,1922-06-01,25.4,18.3,32.7
105,°­¸ª,1922-06-02,26.2,22.4,31.5
105,°­¸ª,1922-06-03,23.1,18.1,30.7
105,°­¸ª,1922-06-04,17.6,15,22
105,°­¸ª,1922-06-05,17.8,9.3,24.7
105,°­¸ª,1922-06-06,16.2,14.5,18.4
105,°­¸ª,1922-06-07,20.4,11.1,28.7
105,°­¸ª,1922-06-08,22,16.4,28.5
105,°­¸ª,1922-06-09,20.2,18.3,23.3
105,°­¸ª,1922-06-10,15.1,14,19.4
105,°­¸ª,1922-06-11,17.6,13.8,22.3
105,°­¸ª,1922-06-12,25,16,30.2
105,°­¸ª,1922-06-13,25.6,21.8,32.6
105,°­¸ª,1922-06-14,27.4,22.4,35.4
105,°­¸ª,1922-06-15,25.3,19.8,31.7
105,°­¸ª,1922-06-16,20.2,17.8,22.3
105,°­¸ª,1922-06-17,19.9,15,25.7
105,°­¸ª,1922-06-18,23,17,29.4
105,°­¸ª,1922-06-19,25.2,17.4,31.6
105,°­¸ª,1922-06-20,25.1,19.5,32.5
105,°­¸ª,1922-06-21,20.1,16.4,24.3
105,°­¸ª,1922-06-22,19.9,15.7,24
105,°­¸ª,1922-06-23,19.8,15.7,24.9
105,°­¸ª,1922-06-24,21.6,15.1,26.8
105,°­¸ª,1922-06-25,21.7,19.8,25.2
105,°­¸ª,1922-06-26,20.6,18.4,23.5
105,°­¸ª,1922-06-27,18.8,16.7,21.1
105,°­¸ª,1922-06-28,19,16.4,21.5
105,°­¸ª,1922-06-29,22.7,16.3,28.7
105,°­¸ª,1922-06-30,24.3,18.3,30.5
105,°­¸ª,1922-07-01,20.5,18.2,23.1
105,°­¸ª,1922-07-02,23.6,18.8,29
105,°­¸ª,1922-07-03,24,19.5,30.2
105,°­¸ª,1922-07-04,23,21,27
105,°­¸ª,1922-07-05,21.4,19.5,25.3
105,°­¸ª,1922-07-06,19.7,17.7,21
105,°­¸ª,1922-07-07,20.1,17.8,22.2
105,°­¸ª,1922-07-08,23.2,18.2,29.4
105,°­¸ª,1922-07-09,25.8,20.5,29.9
105,°­¸ª,1922-07-10,26,22.4,31.5
105,°­¸ª,1922-07-11,22,19.5,25.7
105,°­¸ª,1922-07-12,21.5,17.1,25.7
105,°­¸ª,1922-07-13,23.3,19,28.3
105,°­¸ª,1922-07-14,29.2,21.5,33.5
105,°­¸ª,1922-07-15,27.2,23.8,31
105,°­¸ª,1922-07-16,23.3,21.2,27
105,°­¸ª,1922-07-17,27.2,21.8,31.8
105,°­¸ª,1922-07-18,28.5,24.5,32.9
105,°­¸ª,1922-07-19,28.8,25.7,34.3
105,°­¸ª,1922-07-20,27.3,23.6,32
105,°­¸ª,1922-07-21,26.2,22.5,30.7
105,°­¸ª,1922-07-22,27,22.6,32.2
105,°­¸ª,1922-07-23,27.6,24.2,33.2
105,°­¸ª,1922-07-24,27.1,23.9,32.8
105,°­¸ª,1922-07-25,23.9,22,25.5
105,°­¸ª,1922-07-26,25.4,20.8,32.4
105,°­¸ª,1922-07-27,25.5,19.3,30.4
105,°­¸ª,1922-07-28,24.9,22.3,27.7
105,°­¸ª,1922-07-29,24.7,22.5,28.2
105,°­¸ª,1922-07-30,28.5,25.2,34.5
105,°­¸ª,1922-07-31,28.7,25.4,33.9
105,°­¸ª,1922-08-01,25.4,23,27.8
105,°­¸ª,1922-08-02,27.8,21.8,33.2
105,°­¸ª,1922-08-03,29.4,25.7,34.4
105,°­¸ª,1922-08-04,29.9,25.5,34.8
105,°­¸ª,1922-08-05,30.6,26.4,35.4
105,°­¸ª,1922-08-06,30.9,27,35.6
105,°­¸ª,1922-08-07,30.3,23.8,34.4
105,°­¸ª,1922-08-08,23.9,21.4,30.1
105,°­¸ª,1922-08-09,23.9,21.1,31.4
105,°­¸ª,1922-08-10,24.9,21.5,29.3
105,°­¸ª,1922-08-11,24,21.5,27.8
105,°­¸ª,1922-08-12,24.7,22,29.3
105,°­¸ª,1922-08-13,22.5,21,24.7
105,°­¸ª,1922-08-14,23,21.2,24.8
105,°­¸ª,1922-08-15,26,20.2,33.2
105,°­¸ª,1922-08-16,24.8,20.9,30.9
105,°­¸ª,1922-08-17,27.4,23.4,32.2
105,°­¸ª,1922-08-18,30.7,24.4,34.6
105,°­¸ª,1922-08-19,28,23.8,31.5
105,°­¸ª,1922-08-20,25.5,23.5,28
105,°­¸ª,1922-08-21,24.7,22.5,28.5
105,°­¸ª,1922-08-22,23.4,21.2,26.5
105,°­¸ª,1922-08-23,21.6,20,23.2
105,°­¸ª,1922-08-24,21.6,18.4,25.2
105,°­¸ª,1922-08-25,20.5,16,25.3
105,°­¸ª,1922-08-26,21.5,18.3,25.8
105,°­¸ª,1922-08-27,22.2,17.8,25.7
105,°­¸ª,1922-08-28,22.8,20,26.5
105,°­¸ª,1922-08-29,26,21.4,30.7
105,°­¸ª,1922-08-30,25.2,21,29.9
105,°­¸ª,1922-08-31,26.5,20.2,33.5
105,°­¸ª,1922-09-01,26.8,24.2,33.3
105,°­¸ª,1922-09-02,24,21.7,28.7
105,°­¸ª,1922-09-03,25,20.5,31.5
105,°­¸ª,1922-09-04,23.6,19,27.9
105,°­¸ª,1922-09-05,21.3,17,25.2
105,°­¸ª,1922-09-06,21.5,18.9,24.4
105,°­¸ª,1922-09-07,21.3,18.8,25.5
105,°­¸ª,1922-09-08,22,15.5,28.9
105,°­¸ª,1922-09-09,22.7,19.4,27.5
105,°­¸ª,1922-09-10,22.7,19.4,26.5
105,°­¸ª,1922-09-11,24.1,20,31.4
105,°­¸ª,1922-09-12,21.5,19.8,22.8
105,°­¸ª,1922-09-13,22.4,19.5,25.8
105,°­¸ª,1922-09-14,25.5,20.2,31
105,°­¸ª,1922-09-15,19.7,17.5,27.5
105,°­¸ª,1922-09-16,19.1,17.2,21.3
105,°­¸ª,1922-09-17,21.9,17.5,28.7
105,°­¸ª,1922-09-18,21.9,18.5,26.8
105,°­¸ª,1922-09-19,16.6,13.6,20.4
105,°­¸ª,1922-09-20,15.6,10.9,22
105,°­¸ª,1922-09-21,15.4,11.7,22
105,°­¸ª,1922-09-22,18.1,11.6,23.4
105,°­¸ª,1922-09-23,20,16,26.5
105,°­¸ª,1922-09-24,18.4,15.5,22.1
105,°­¸ª,1922-09-25,18.7,15.5,21.4
105,°­¸ª,1922-09-26,19.3,13.8,26.8
105,°­¸ª,1922-09-27,19.2,15.7,25.5
105,°­¸ª,1922-09-28,21,14.4,26.2
105,°­¸ª,1922-09-29,14.4,10.3,21.7
105,°­¸ª,1922-09-30,14.9,9.1,19.3
105,°­¸ª,1922-10-01,16.1,14,17.4
105,°­¸ª,1922-10-02,17.6,13.2,22.9
105,°­¸ª,1922-10-03,16,11.5,21.7
105,°­¸ª,1922-10-04,15.7,12.3,22.7
105,°­¸ª,1922-10-05,16,10.1,20.9
105,°­¸ª,1922-10-06,16.5,11.9,21.2
105,°­¸ª,1922-10-07,14.1,9.6,20.5
105,°­¸ª,1922-10-08,16,9.6,22.1
105,°­¸ª,1922-10-09,17.3,10.6,23.3
105,°­¸ª,1922-10-10,8.9,5,14.8
105,°­¸ª,1922-10-11,11.1,2.6,18.5
105,°­¸ª,1922-10-12,17.1,12,22.6
105,°­¸ª,1922-10-13,16.9,10.8,22.7
105,°­¸ª,1922-10-14,17.3,13.2,23.7
105,°­¸ª,1922-10-15,16.8,11.5,23.5
105,°­¸ª,1922-10-16,15.2,11,20.8
105,°­¸ª,1922-10-17,16,11.3,23.8
105,°­¸ª,1922-10-18,16.3,9.8,22.1
105,°­¸ª,1922-10-19,12.3,9.6,17
105,°­¸ª,1922-10-20,12.1,8,17.7
105,°­¸ª,1922-10-21,14.6,7.8,23
105,°­¸ª,1922-10-22,20.5,10.8,25.4
105,°­¸ª,1922-10-23,19,14,25
105,°­¸ª,1922-10-24,16.1,12.7,19.4
105,°­¸ª,1922-10-25,14.4,12.5,15.5
105,°­¸ª,1922-10-26,13.4,10.3,20.8
105,°­¸ª,1922-10-27,11.9,7.5,16.4
105,°­¸ª,1922-10-28,12.7,8,17.7
105,°­¸ª,1922-10-29,16.9,10.3,23
105,°­¸ª,1922-10-30,18.5,10.6,24.7
105,°­¸ª,1922-10-31,17.9,12.5,24
105,°­¸ª,1922-11-01,11.5,7.1,16.3
105,°­¸ª,1922-11-02,11,6.1,17
105,°­¸ª,1922-11-03,14.2,9,20.8
105,°­¸ª,1922-11-04,13.7,9.6,18.1
105,°­¸ª,1922-11-05,11.3,10.1,13.3
105,°­¸ª,1922-11-06,12.2,7.8,17.4
105,°­¸ª,1922-11-07,13.6,7.5,18.9
105,°­¸ª,1922-11-08,8.9,2.6,14
105,°­¸ª,1922-11-09,4,.7,8.1
105,°­¸ª,1922-11-10,3.3,-2.7,9.2
105,°­¸ª,1922-11-11,7.9,2.4,13.7
105,°­¸ª,1922-11-12,10.6,4.9,15.7
105,°­¸ª,1922-11-13,10.7,5.8,17.2
105,°­¸ª,1922-11-14,7.2,3.1,12.5
105,°­¸ª,1922-11-15,7.2,1.7,11.4
105,°­¸ª,1922-11-16,6.4,3.6,11.5
105,°­¸ª,1922-11-17,6.5,.5,12.2
105,°­¸ª,1922-11-18,5.7,1.5,10.5
105,°­¸ª,1922-11-19,3.7,0,8.2
105,°­¸ª,1922-11-20,0,-4.3,5.7
105,°­¸ª,1922-11-21,3.4,-1.7,10.8
105,°­¸ª,1922-11-22,7.7,.6,11
105,°­¸ª,1922-11-23,3.6,-.3,7.8
105,°­¸ª,1922-11-24,3.7,-.1,7.5
105,°­¸ª,1922-11-25,1.3,-.5,4.2
105,°­¸ª,1922-11-26,-2.9,-5.8,.5
105,°­¸ª,1922-11-27,3.9,-6.5,7.8
105,°­¸ª,1922-11-28,9.1,5.1,13.4
105,°­¸ª,1922-11-29,4.7,1,9.7
105,°­¸ª,1922-11-30,1.4,-2,5.5
105,°­¸ª,1922-12-01,.7,-4.8,6.5
105,°­¸ª,1922-12-02,1.8,-1.5,6.5
105,°­¸ª,1922-12-03,1.1,-3.9,6.2
105,°­¸ª,1922-12-04,-.1,-4.9,4
105,°­¸ª,1922-12-05,-1.6,-6.4,3.2
105,°­¸ª,1922-12-06,4.4,-3.7,10.7
105,°­¸ª,1922-12-07,6,3,10.4
105,°­¸ª,1922-12-08,4.7,.3,10.4
105,°­¸ª,1922-12-09,6.5,2.2,10.2
105,°­¸ª,1922-12-10,1.6,-2.7,6.5
105,°­¸ª,1922-12-11,-1.4,-5.7,2.8
105,°­¸ª,1922-12-12,-1.3,-5,4
105,°­¸ª,1922-12-13,-.7,-5,4.8
105,°­¸ª,1922-12-14,0,-4.4,4.5
105,°­¸ª,1922-12-15,-3.2,-7,2.8
105,°­¸ª,1922-12-16,-3.4,-9.2,.8
105,°­¸ª,1922-12-17,-1.6,-5.7,2.8
105,°­¸ª,1922-12-18,-2.2,-6.8,1.9
105,°­¸ª,1922-12-19,-1.9,-6,2.8
105,°­¸ª,1922-12-20,-.6,-5.5,5.5
105,°­¸ª,1922-12-21,.5,-4.5,6.3
105,°­¸ª,1922-12-22,.7,-3.7,4.7
105,°­¸ª,1922-12-23,.7,-3.9,5.3
105,°­¸ª,1922-12-24,.6,-4,6
105,°­¸ª,1922-12-25,1.2,-3.8,7.1
105,°­¸ª,1922-12-26,4.3,-2.7,7
105,°­¸ª,1922-12-27,4.8,.8,10.5
105,°­¸ª,1922-12-28,3.3,.5,8
105,°­¸ª,1922-12-29,.9,-3.2,4.2
105,°­¸ª,1922-12-30,5.1,0,9.3
105,°­¸ª,1922-12-31,-3.5,-9.9,1.8
105,°­¸ª,1923-01-01,-12.7,-16.1,-8.5
105,°­¸ª,1923-01-02,-9.9,-16.6,-4.3
105,°­¸ª,1923-01-03,-6.2,-12.2,-1.6
105,°­¸ª,1923-01-04,-3.7,-7.9,.7
105,°­¸ª,1923-01-05,0,-6.6,4.1
105,°­¸ª,1923-01-06,2.2,-2,6.7
105,°­¸ª,1923-01-07,1.7,-3.2,6.9
105,°­¸ª,1923-01-08,1.1,-3,4.8
105,°­¸ª,1923-01-09,-4.3,-7.9,0
105,°­¸ª,1923-01-10,-4.8,-11.4,.8
105,°­¸ª,1923-01-11,2.3,-5.7,6.5
105,°­¸ª,1923-01-12,2.8,-2.2,8
105,°­¸ª,1923-01-13,-2.4,-8,3
105,°­¸ª,1923-01-14,-2.1,-7.3,2.3
105,°­¸ª,1923-01-15,-2.1,-5.8,0
105,°­¸ª,1923-01-16,-7.7,-10.7,-3.3
105,°­¸ª,1923-01-17,-6.8,-12.6,-2.3
105,°­¸ª,1923-01-18,-1.2,-7.9,2.5
105,°­¸ª,1923-01-19,-.8,-6.7,3.8
105,°­¸ª,1923-01-20,5,-3.8,9.4
105,°­¸ª,1923-01-21,6,2.3,13.3
105,°­¸ª,1923-01-22,-1,-3.3,4.8
105,°­¸ª,1923-01-23,-1.1,-3.7,1
105,°­¸ª,1923-01-24,0,-2.4,2.3
105,°­¸ª,1923-01-25,-.5,-2.3,1.5
105,°­¸ª,1923-01-26,-2.5,-4.3,-.5
105,°­¸ª,1923-01-27,-4.1,-9.8,1.5
105,°­¸ª,1923-01-28,-4.3,-10.3,1.2
105,°­¸ª,1923-01-29,-3.8,-8.7,1
105,°­¸ª,1923-01-30,-3.2,-8,2.8
105,°­¸ª,1923-01-31,-2,-6.6,1.9
105,°­¸ª,1923-02-01,-1.8,-6,3.7
105,°­¸ª,1923-02-02,-.3,-5,3.3
105,°­¸ª,1923-02-03,-1.2,-5.2,4.6
105,°­¸ª,1923-02-04,-4.9,-8.1,.5
105,°­¸ª,1923-02-05,-5.3,-9.7,-.2
105,°­¸ª,1923-02-06,-5.7,-10.3,.3
105,°­¸ª,1923-02-07,-3.9,-9.2,.1
105,°­¸ª,1923-02-08,-2.6,-9.8,3.9
105,°­¸ª,1923-02-09,.6,-4.8,5.9
105,°­¸ª,1923-02-10,-.8,-4.8,4.5
105,°­¸ª,1923-02-11,-2.2,-6.8,1.2
105,°­¸ª,1923-02-12,1.9,-4.4,7.4
105,°­¸ª,1923-02-13,1.2,-3.9,5.3
105,°­¸ª,1923-02-14,.6,-4.3,7
105,°­¸ª,1923-02-15,-.7,-5.2,2.2
105,°­¸ª,1923-02-16,.6,-1.2,1.8
105,°­¸ª,1923-02-17,.7,-.6,2
105,°­¸ª,1923-02-18,1,-5.4,8.9
105,°­¸ª,1923-02-19,1.6,-2.3,3.5
105,°­¸ª,1923-02-20,-.5,-1.8,.6
105,°­¸ª,1923-02-21,-.5,-3.7,2.8
105,°­¸ª,1923-02-22,-2,-5.2,2.2
105,°­¸ª,1923-02-23,-3.5,-8,1
105,°­¸ª,1923-02-24,-5.3,-8.5,.4
105,°­¸ª,1923-02-25,-6.9,-10.4,-1.5
105,°­¸ª,1923-02-26,-9.3,-14.3,-4.8
105,°­¸ª,1923-02-27,-8.4,-13.6,-3
105,°­¸ª,1923-02-28,-3.1,-8.9,.7
105,°­¸ª,1923-03-01,.6,-4.8,5.2
105,°­¸ª,1923-03-02,2.3,-3.8,9.7
105,°­¸ª,1923-03-03,-.6,-2.9,3.6
105,°­¸ª,1923-03-04,1.7,-3.6,5.4
105,°­¸ª,1923-03-05,2.3,-1,8.8
105,°­¸ª,1923-03-06,-.4,-5.3,5.7
105,°­¸ª,1923-03-07,.2,-5.9,4
105,°­¸ª,1923-03-08,3,-.7,8.4
105,°­¸ª,1923-03-09,1.8,-2.7,6
105,°­¸ª,1923-03-10,4.7,1,8.8
105,°­¸ª,1923-03-11,1.8,.4,5
105,°­¸ª,1923-03-12,4.4,-1.4,9.2
105,°­¸ª,1923-03-13,-2.9,-6.2,1.5
105,°­¸ª,1923-03-14,2.5,-6.8,8.5
105,°­¸ª,1923-03-15,6.6,1.1,12
105,°­¸ª,1923-03-16,4.8,.2,10.4
105,°­¸ª,1923-03-17,10.5,3.6,15.6
105,°­¸ª,1923-03-18,6.3,1.6,11.3
105,°­¸ª,1923-03-19,5.2,2.8,9
105,°­¸ª,1923-03-20,6.9,-.4,13.4
105,°­¸ª,1923-03-21,9.5,5.2,15.2
105,°­¸ª,1923-03-22,6,1.9,10.5
105,°­¸ª,1923-03-23,9.9,1,19
105,°­¸ª,1923-03-24,14.8,5.7,17.3
105,°­¸ª,1923-03-25,11.8,7.8,15.1
105,°­¸ª,1923-03-26,15,6.4,21.7
105,°­¸ª,1923-03-27,17.9,10.4,23.3
105,°­¸ª,1923-03-28,11.2,7,16.1
105,°­¸ª,1923-03-29,6.1,5.1,8
105,°­¸ª,1923-03-30,5.6,2.8,9.1
105,°­¸ª,1923-03-31,8.8,1,14.8
105,°­¸ª,1923-04-01,9.5,7.3,13.3
105,°­¸ª,1923-04-02,6.6,5.4,9
105,°­¸ª,1923-04-03,11.3,2.5,17.7
105,°­¸ª,1923-04-04,9.5,7.7,13
105,°­¸ª,1923-04-05,5.6,3.6,8.6
105,°­¸ª,1923-04-06,7.5,-.3,14
105,°­¸ª,1923-04-07,10.3,5.7,16.8
105,°­¸ª,1923-04-08,7.3,4.4,13.4
105,°­¸ª,1923-04-09,11.3,4.4,16.9
105,°­¸ª,1923-04-10,12.2,8.1,19.5
105,°­¸ª,1923-04-11,7.5,3.1,17.2
105,°­¸ª,1923-04-12,3.4,.4,7.8
105,°­¸ª,1923-04-13,5.4,1.2,10.6
105,°­¸ª,1923-04-14,10.5,.5,14.2
105,°­¸ª,1923-04-15,11.7,8.4,18.3
105,°­¸ª,1923-04-16,7.5,4.4,10.5
105,°­¸ª,1923-04-17,6.8,5.5,9.2
105,°­¸ª,1923-04-18,5.6,4.1,8
105,°­¸ª,1923-04-19,6.7,4.3,11.3
105,°­¸ª,1923-04-20,10.3,2.6,15.6
105,°­¸ª,1923-04-21,13.4,8.9,20.3
105,°­¸ª,1923-04-22,11.9,7.7,17.8
105,°­¸ª,1923-04-23,10.3,6.5,14.8
105,°­¸ª,1923-04-24,13.2,4.6,19.5
105,°­¸ª,1923-04-25,14.6,10.1,17.3
105,°­¸ª,1923-04-26,20.6,14,25.6
105,°­¸ª,1923-04-27,19.8,13.5,25.9
105,°­¸ª,1923-04-28,14.2,11.9,19.4
105,°­¸ª,1923-04-29,17.6,12.4,22.3
105,°­¸ª,1923-04-30,18.7,12,23
105,°­¸ª,1923-05-01,12.7,9.2,17.8
105,°­¸ª,1923-05-02,19.2,7.3,24.5
105,°­¸ª,1923-05-03,15.1,10.6,20.2
105,°­¸ª,1923-05-04,14.4,8,21.5
105,°­¸ª,1923-05-05,15.5,9.2,22.3
105,°­¸ª,1923-05-06,13.1,10.8,17.7
105,°­¸ª,1923-05-07,12.5,8.1,17.1
105,°­¸ª,1923-05-08,16.1,8.6,23.7
105,°­¸ª,1923-05-09,13.8,11.3,15.7
105,°­¸ª,1923-05-10,12.5,9.6,15.3
105,°­¸ª,1923-05-11,11.3,6.3,16.7
105,°­¸ª,1923-05-12,19.9,6.6,28.9
105,°­¸ª,1923-05-13,15.8,11.6,23.2
105,°­¸ª,1923-05-14,11,9.1,12.6
105,°­¸ª,1923-05-15,11.6,9.9,13.1
105,°­¸ª,1923-05-16,12.7,6.6,17.5
105,°­¸ª,1923-05-17,14.3,10.1,18.3
105,°­¸ª,1923-05-18,17,11.1,20.5
105,°­¸ª,1923-05-19,17.1,14.5,23.1
105,°­¸ª,1923-05-20,16.5,12.5,21.4
105,°­¸ª,1923-05-21,15.1,12.5,18.6
105,°­¸ª,1923-05-22,13.2,11.4,14.5
105,°­¸ª,1923-05-23,17.1,9.5,23.9
105,°­¸ª,1923-05-24,22.5,14,30.5
105,°­¸ª,1923-05-25,19.7,10.8,26.5
105,°­¸ª,1923-05-26,16.8,14.8,24
105,°­¸ª,1923-05-27,15.9,12.7,21.9
105,°­¸ª,1923-05-28,18.5,10.7,25
105,°­¸ª,1923-05-29,22,15.8,27.7
105,°­¸ª,1923-05-30,18.4,12.1,25.5
105,°­¸ª,1923-05-31,13.9,12.1,19.3
105,°­¸ª,1923-06-01,14.5,10.6,20.5
105,°­¸ª,1923-06-02,18.3,8.5,26.5
105,°­¸ª,1923-06-03,22.7,17,28.2
105,°­¸ª,1923-06-04,18.2,12.6,28.9
105,°­¸ª,1923-06-05,16.1,12.5,22
105,°­¸ª,1923-06-06,17.7,12,22.1
105,°­¸ª,1923-06-07,23.7,17.4,28.2
105,°­¸ª,1923-06-08,19.9,16,24.5
105,°­¸ª,1923-06-09,15.4,13.5,17.3
105,°­¸ª,1923-06-10,15.7,13.3,17.9
105,°­¸ª,1923-06-11,17.6,14.9,21.9
105,°­¸ª,1923-06-12,21.7,14,27.5
105,°­¸ª,1923-06-13,22.7,17.2,29.7
105,°­¸ª,1923-06-14,17.9,14.3,22.2
105,°­¸ª,1923-06-15,19,15,22.8
105,°­¸ª,1923-06-16,20.3,16,25.8
105,°­¸ª,1923-06-17,19.8,11.8,28.4
105,°­¸ª,1923-06-18,18.8,15,22.8
105,°­¸ª,1923-06-19,22.2,17.1,27.8
105,°­¸ª,1923-06-20,27.2,17.5,34.2
105,°­¸ª,1923-06-21,21.6,19,29
105,°­¸ª,1923-06-22,17,14.2,20.2
105,°­¸ª,1923-06-23,19.6,12,28.5
105,°­¸ª,1923-06-24,19.6,16.3,23.2
105,°­¸ª,1923-06-25,22.1,12.5,32
105,°­¸ª,1923-06-26,25.5,19.2,32.9
105,°­¸ª,1923-06-27,20.1,16.8,28
105,°­¸ª,1923-06-28,21.7,14,29.8
105,°­¸ª,1923-06-29,23.5,18.5,27.9
105,°­¸ª,1923-06-30,19.5,17.5,22.3
105,°­¸ª,1923-07-01,22.1,14.9,28
105,°­¸ª,1923-07-02,22.1,15.7,28.3
105,°­¸ª,1923-07-03,21.7,17.7,27.4
105,°­¸ª,1923-07-04,19.9,17.5,21.8
105,°­¸ª,1923-07-05,20.9,18.8,24.8
105,°­¸ª,1923-07-06,19.6,16.5,23.8
105,°­¸ª,1923-07-07,20.5,15.9,25.5
105,°­¸ª,1923-07-08,18.8,17.2,22.2
105,°­¸ª,1923-07-09,21.1,15,27.3
105,°­¸ª,1923-07-10,22.1,18.5,27.7
105,°­¸ª,1923-07-11,21.1,17.6,25.4
105,°­¸ª,1923-07-12,22.2,18.5,25.7
105,°­¸ª,1923-07-13,22.8,19.3,26.9
105,°­¸ª,1923-07-14,21.5,18.2,25.8
105,°­¸ª,1923-07-15,21.8,18,26.4
105,°­¸ª,1923-07-16,21.8,17.7,25.8
105,°­¸ª,1923-07-17,21.5,19.5,23.9
105,°­¸ª,1923-07-18,20.4,19,21.9
105,°­¸ª,1923-07-19,21.3,19,23.5
105,°­¸ª,1923-07-20,20.8,19.7,21.7
105,°­¸ª,1923-07-21,22.7,19.4,26
105,°­¸ª,1923-07-22,23.6,20,26.3
105,°­¸ª,1923-07-23,24.5,21.2,29.5
105,°­¸ª,1923-07-24,27.7,20.5,31.7
105,°­¸ª,1923-07-25,24.5,21.2,28.5
105,°­¸ª,1923-07-26,27.1,22,28.7
105,°­¸ª,1923-07-27,29.7,24.5,33.5
105,°­¸ª,1923-07-28,29.3,27,32.8
105,°­¸ª,1923-07-29,27,22.5,29.9
105,°­¸ª,1923-07-30,29.4,22.5,32.2
105,°­¸ª,1923-07-31,23.9,20.2,28.9
105,°­¸ª,1923-08-01,20.4,18.9,21.7
105,°­¸ª,1923-08-02,21.3,18.5,25.4
105,°­¸ª,1923-08-03,25.5,20.5,29.9
105,°­¸ª,1923-08-04,28.2,23.6,32.4
105,°­¸ª,1923-08-05,27.3,24.2,33.2
105,°­¸ª,1923-08-06,26.4,22.4,31.5
105,°­¸ª,1923-08-07,29.1,22.3,34.7
105,°­¸ª,1923-08-08,31.2,26.4,37
105,°­¸ª,1923-08-09,27.1,23.7,33.2
105,°­¸ª,1923-08-10,25.6,21.8,30.5
105,°­¸ª,1923-08-11,27.5,22.8,31.7
105,°­¸ª,1923-08-12,29.4,24,36.8
105,°­¸ª,1923-08-13,31.1,26.9,34.2
105,°­¸ª,1923-08-14,30,26.7,33.7
105,°­¸ª,1923-08-15,29,25,35.2
105,°­¸ª,1923-08-16,28.9,23.5,34.2
105,°­¸ª,1923-08-17,27.6,23.3,33.7
105,°­¸ª,1923-08-18,26.8,22.1,34.1
105,°­¸ª,1923-08-19,25.9,23,30.3
105,°­¸ª,1923-08-20,25.3,21.1,31
105,°­¸ª,1923-08-21,25.2,20.2,30.7
105,°­¸ª,1923-08-22,26.6,21.8,31.7
105,°­¸ª,1923-08-23,25.7,22,28.5
105,°­¸ª,1923-08-24,23.7,21.5,25.5
105,°­¸ª,1923-08-25,22.1,20.3,23.3
105,°­¸ª,1923-08-26,23.5,21.5,26.5
105,°­¸ª,1923-08-27,28.3,22.1,32.7
105,°­¸ª,1923-08-28,26.5,23.5,31.4
105,°­¸ª,1923-08-29,24,20.7,28.3
105,°­¸ª,1923-08-30,24.7,20.9,28.5
105,°­¸ª,1923-08-31,21.6,19.5,23.7
105,°­¸ª,1923-09-01,22.3,19.2,26.7
105,°­¸ª,1923-09-02,23.1,18.2,27.6
105,°­¸ª,1923-09-03,23.9,20.5,31.4
105,°­¸ª,1923-09-04,21.9,18.3,27
105,°­¸ª,1923-09-05,20.4,16.2,26
105,°­¸ª,1923-09-06,20.1,15.2,25.9
105,°­¸ª,1923-09-07,20.3,16.9,23.2
105,°­¸ª,1923-09-08,19.9,17,24.2
105,°­¸ª,1923-09-09,19.7,14.5,24
105,°­¸ª,1923-09-10,17.7,16.5,19.4
105,°­¸ª,1923-09-11,19.2,16.8,20.5
105,°­¸ª,1923-09-12,20,18,21.5
105,°­¸ª,1923-09-13,20.7,18.7,22.3
105,°­¸ª,1923-09-14,19.7,17.7,22.9
105,°­¸ª,1923-09-15,18.5,15.2,21.8
105,°­¸ª,1923-09-16,17.2,13.5,22.6
105,°­¸ª,1923-09-17,19,12.5,25.9
105,°­¸ª,1923-09-18,20.1,13.9,25.7
105,°­¸ª,1923-09-19,18.4,14.4,22.7
105,°­¸ª,1923-09-20,20.3,15.7,26.5
105,°­¸ª,1923-09-21,14.5,12.8,20
105,°­¸ª,1923-09-22,14.7,9.9,19.7
105,°­¸ª,1923-09-23,15.3,12.3,17
105,°­¸ª,1923-09-24,16.1,12.7,20.2
105,°­¸ª,1923-09-25,16.9,11.5,22.7
105,°­¸ª,1923-09-26,18.6,13,23.8
105,°­¸ª,1923-09-27,15.6,11.7,21.9
105,°­¸ª,1923-09-28,14.1,8.6,20.2
105,°­¸ª,1923-09-29,18.4,11.6,24.8
105,°­¸ª,1923-09-30,15.2,11.1,20.7
105,°­¸ª,1923-10-01,15.5,11.3,19.9
105,°­¸ª,1923-10-02,17.6,11.1,20.8
105,°­¸ª,1923-10-03,15.1,9.6,22.5
