지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C)
105,강릉,1953-03-14,4.1,-.3,8.2
105,강릉,1953-03-15,3.9,.7,9.1
105,강릉,1953-03-16,4.2,1.1,9.4
105,강릉,1953-03-17,10.2,.1,14.4
105,강릉,1953-03-18,10.9,6.9,18.3
105,강릉,1953-03-19,11.6,4.1,16.8
105,강릉,1953-03-20,7.5,5.2,9.2
105,강릉,1953-03-21,5.7,1.6,8.8
105,강릉,1953-03-22,7.9,-.3,14.6
105,강릉,1953-03-23,11.4,7.5,15.3
105,강릉,1953-03-24,14.4,10.4,19
105,강릉,1953-03-25,6.6,.5,13.6
105,강릉,1953-03-26,3.5,.1,8.6
105,강릉,1953-03-27,4.6,.7,9.3
105,강릉,1953-03-28,4.6,1.2,9.1
105,강릉,1953-03-29,4.3,1,9.7
105,강릉,1953-03-30,5,2.2,8.7
105,강릉,1953-03-31,6.9,3.1,11.8
105,강릉,1953-04-01,10.8,3.5,15.8
105,강릉,1953-04-02,11.3,6.5,15.3
105,강릉,1953-04-03,10.5,6,16.2
105,강릉,1953-04-04,8,5.4,12.4
105,강릉,1953-04-05,10.5,6.3,14.5
105,강릉,1953-04-06,9.7,6.7,15.3
105,강릉,1953-04-07,11.3,7.1,17.4
105,강릉,1953-04-08,15.5,7.5,20
105,강릉,1953-04-09,16.7,12.3,20.2
105,강릉,1953-04-10,12.4,7.7,17.4
105,강릉,1953-04-11,10.7,5.1,16.3
105,강릉,1953-04-12,7,4,10.9
105,강릉,1953-04-13,8.1,4.2,13.9
105,강릉,1953-04-14,9.1,4.4,16.5
105,강릉,1953-04-15,9.5,5.5,15.4
105,강릉,1953-04-16,7.6,4.7,12.2
105,강릉,1953-04-17,10.6,4.9,17
105,강릉,1953-04-18,9.4,6,15.2
105,강릉,1953-04-19,9.3,4.5,15.3
105,강릉,1953-04-20,9.9,5.7,14.9
105,강릉,1953-04-21,10.2,6.3,15
105,강릉,1953-04-22,9.7,7.1,15.4
105,강릉,1953-04-23,14.3,7.3,22.2
105,강릉,1953-04-24,11.2,7.8,15.4
105,강릉,1953-04-25,16.4,5,24.4
105,강릉,1953-04-26,20.1,15.7,25.8
105,강릉,1953-04-27,18.4,15.3,24
105,강릉,1953-04-28,20.5,14.8,25.4
105,강릉,1953-04-29,12.9,9.2,21.8
105,강릉,1953-04-30,10.6,7.4,14.9
105,강릉,1953-05-01,9.8,5,14.9
105,강릉,1953-05-02,11.1,5.3,17.6
105,강릉,1953-05-03,15.1,9.3,20.7
105,강릉,1953-05-04,17.6,12.3,22.8
105,강릉,1953-05-05,16.8,12.9,22.5
105,강릉,1953-05-06,15.1,11.8,19.9
105,강릉,1953-05-07,13.7,12.9,15.9
105,강릉,1953-05-08,12.6,10.8,15
105,강릉,1953-05-09,17.3,8.3,25.7
105,강릉,1953-05-10,17.7,15.3,22.5
105,강릉,1953-05-11,15.7,14.1,22.9
105,강릉,1953-05-12,15.4,12.9,21.4
105,강릉,1953-05-13,18.4,13.8,22.3
105,강릉,1953-05-14,16.3,13.2,20.9
105,강릉,1953-05-15,16.6,11.7,24.4
105,강릉,1953-05-16,13.9,11.4,19
105,강릉,1953-05-17,14,8.3,19.9
105,강릉,1953-05-18,15.2,12.6,19.1
105,강릉,1953-05-19,15.6,13.1,19.5
105,강릉,1953-05-20,15.9,13.6,20.8
105,강릉,1953-05-21,15.1,13.9,16.2
105,강릉,1953-05-22,17.2,14.4,22
105,강릉,1953-05-23,20,13.4,25.9
105,강릉,1953-05-24,18.1,15.5,23.4
105,강릉,1953-05-25,18.8,14.3,26.7
105,강릉,1953-05-26,18.8,16.1,25.6
105,강릉,1953-05-27,20.1,15.1,27.2
105,강릉,1953-05-28,15.1,13.7,17.2
105,강릉,1953-05-29,13.7,12,15.8
105,강릉,1953-05-30,19.1,9.5,25.8
105,강릉,1953-05-31,17.2,16.2,22.5
105,강릉,1953-06-01,21.6,15.2,24.6
105,강릉,1953-06-02,22.7,18.2,28.4
105,강릉,1953-06-03,23.1,17.6,28.5
105,강릉,1953-06-04,18.8,15.7,23.9
105,강릉,1953-06-05,17.9,15.1,22.4
105,강릉,1953-06-06,16.5,15.7,18.2
105,강릉,1953-06-07,17.1,15.4,19
105,강릉,1953-06-08,15.1,14.1,16.7
105,강릉,1953-06-09,17.1,13.7,22.9
105,강릉,1953-06-10,18,15.3,24.3
105,강릉,1953-06-11,15.6,14.3,17.6
105,강릉,1953-06-12,16.1,14.1,19.1
105,강릉,1953-06-13,19.9,14.6,24.6
105,강릉,1953-06-14,23.2,18.2,27.7
105,강릉,1953-06-15,26.1,21.2,31
105,강릉,1953-06-16,26.4,22.1,32.7
105,강릉,1953-06-17,20.6,17.3,25.2
105,강릉,1953-06-18,18.9,17.3,20.5
105,강릉,1953-06-19,16.8,15.7,19
105,강릉,1953-06-20,16.6,15.3,17.8
105,강릉,1953-06-21,17.4,15.9,19.6
105,강릉,1953-06-22,15.8,14.8,18.3
105,강릉,1953-06-23,16.5,14.3,18.2
105,강릉,1953-06-24,22.2,15.8,26.2
105,강릉,1953-06-25,24.5,21.6,29.8
105,강릉,1953-06-26,20,19.3,25.3
105,강릉,1953-06-27,18.2,17.5,19.7
105,강릉,1953-06-28,16.9,14.9,18.1
105,강릉,1953-06-29,15.9,14.5,17.6
105,강릉,1953-06-30,18.4,14.5,23.3
105,강릉,1953-07-01,19.3,14.1,26.3
105,강릉,1953-07-02,21.2,16.3,26.1
105,강릉,1953-07-03,21.6,19.1,23.9
105,강릉,1953-07-04,20.2,17.5,23.9
105,강릉,1953-07-05,22.4,19.1,24.7
105,강릉,1953-07-06,20.5,19.3,22
105,강릉,1953-07-07,20.1,18.7,27.2
105,강릉,1953-07-08,20.2,18.1,22.9
105,강릉,1953-07-09,20.8,18.8,23.6
105,강릉,1953-07-10,20,18.4,21.6
105,강릉,1953-07-11,19.6,18.2,21.8
105,강릉,1953-07-12,19.1,17.7,21.2
105,강릉,1953-07-13,20,18.2,22.4
105,강릉,1953-07-14,21.9,18.7,25.7
105,강릉,1953-07-15,22.5,20.5,25.2
105,강릉,1953-07-16,23.1,20,28.9
105,강릉,1953-07-17,27.5,19.9,32.3
105,강릉,1953-07-18,22.5,20.9,27.1
105,강릉,1953-07-19,21.3,20.2,23.4
105,강릉,1953-07-20,21.4,20,23.1
105,강릉,1953-07-21,21.5,20.3,23
105,강릉,1953-07-22,24.8,20.7,28
105,강릉,1953-07-23,27.7,24,31.2
105,강릉,1953-07-24,28.7,23.4,34.9
105,강릉,1953-07-25,29.8,26.8,33
105,강릉,1953-07-26,31,27.6,35.1
105,강릉,1953-07-27,30.8,24.5,35.2
105,강릉,1953-07-28,28.3,26.1,34.3
105,강릉,1953-07-29,29.6,26,34.8
105,강릉,1953-07-30,31.3,27.2,34.4
105,강릉,1953-07-31,28.6,23.7,34.4
105,강릉,1953-08-01,23.6,23.1,25.3
105,강릉,1953-08-02,23.3,22.1,25.7
105,강릉,1953-08-03,23.3,21.3,26.6
105,강릉,1953-08-04,22.9,20.8,26.4
105,강릉,1953-08-05,21.8,18.2,25.7
105,강릉,1953-08-06,21.7,19.6,24.6
105,강릉,1953-08-07,23,20.9,26.3
105,강릉,1953-08-08,24.7,20.8,29.5
105,강릉,1953-08-09,25.4,22.3,29.2
105,강릉,1953-08-10,27.4,22.2,32.8
105,강릉,1953-08-11,26.2,22.3,31
105,강릉,1953-08-12,25.4,22.2,30.6
105,강릉,1953-08-13,26.4,24,31.3
105,강릉,1953-08-14,24.5,22.6,27.9
105,강릉,1953-08-15,24.6,20.7,28.8
105,강릉,1953-08-16,26.3,22.6,31.3
105,강릉,1953-08-17,29.2,25.1,35.7
105,강릉,1953-08-18,25.2,23,34.5
105,강릉,1953-08-19,28.7,22.3,35.7
105,강릉,1953-08-20,30.9,27.9,33.9
105,강릉,1953-08-21,27.7,22.9,33.7
105,강릉,1953-08-22,24.2,21.7,30.4
105,강릉,1953-08-23,23.8,20.9,27.5
105,강릉,1953-08-24,21.8,20.7,24.2
105,강릉,1953-08-25,21.5,20.5,23.3
105,강릉,1953-08-26,19.4,16,22.8
105,강릉,1953-08-27,20.1,16.6,24.1
105,강릉,1953-08-28,20.3,17.1,24.9
105,강릉,1953-08-29,20.3,16.9,24.4
105,강릉,1953-08-30,20.2,17.8,25.1
105,강릉,1953-08-31,22,17.5,26.7
105,강릉,1953-09-01,20.5,17.9,25.5
105,강릉,1953-09-02,22,17.5,25
105,강릉,1953-09-03,20.3,16.5,24.4
105,강릉,1953-09-04,22,16.4,27.8
105,강릉,1953-09-05,19,15.1,24.6
105,강릉,1953-09-06,18.4,13.5,23.7
105,강릉,1953-09-07,18.9,15.9,23.9
105,강릉,1953-09-08,20.9,14.7,28.2
105,강릉,1953-09-09,21.8,17.4,27.8
105,강릉,1953-09-10,22.4,16.8,29.3
105,강릉,1953-09-11,21.5,18.6,25.9
105,강릉,1953-09-12,19.3,16.7,24.5
105,강릉,1953-09-13,17.3,16.5,18.5
105,강릉,1953-09-14,16.3,14.5,18.9
105,강릉,1953-09-15,19.1,14.1,25.3
105,강릉,1953-09-16,21,17.4,26.4
105,강릉,1953-09-17,21.5,18.4,27.2
105,강릉,1953-09-18,22.1,17.5,27.3
105,강릉,1953-09-19,19.2,17.8,22.8
105,강릉,1953-09-20,18.5,14.9,23.3
105,강릉,1953-09-21,17.4,13.3,23.6
105,강릉,1953-09-22,18.4,15.1,21.8
105,강릉,1953-09-23,17.2,14.4,22.9
105,강릉,1953-09-24,17.1,13.3,23.9
105,강릉,1953-09-25,17.9,13.5,23.1
105,강릉,1953-09-26,18.3,15.3,24.6
105,강릉,1953-09-27,19.2,15.5,24.8
105,강릉,1953-09-28,20.1,16.7,24.9
105,강릉,1953-09-29,20.5,16.6,26
105,강릉,1953-09-30,18.5,15.3,24.1
105,강릉,1953-10-01,17.1,14.2,22.8
105,강릉,1953-10-02,20.3,14.3,26.9
105,강릉,1953-10-03,18.8,14.5,25.2
105,강릉,1953-10-04,20,14.2,27.6
105,강릉,1953-10-05,18.5,13.6,24.9
105,강릉,1953-10-06,19.1,14.5,25.4
105,강릉,1953-10-07,20.2,16.7,24.8
105,강릉,1953-10-08,20.2,16.3,27.8
105,강릉,1953-10-09,18.7,14.2,24.5
105,강릉,1953-10-10,15.4,11.6,20.8
105,강릉,1953-10-11,15.8,11,23.1
105,강릉,1953-10-12,16.6,11.8,21.3
105,강릉,1953-10-13,13,9.7,17.8
105,강릉,1953-10-14,12.7,8.7,18.8
105,강릉,1953-10-15,13.8,9.2,20.6
105,강릉,1953-10-16,13,9.6,17.3
105,강릉,1953-10-17,14.4,10.3,21.2
105,강릉,1953-10-18,15.4,9.7,23.7
105,강릉,1953-10-19,16.1,9.7,23.7
105,강릉,1953-10-20,16.3,11.5,20.3
105,강릉,1953-10-21,14,10.5,19
105,강릉,1953-10-22,15.1,10.3,21.1
105,강릉,1953-10-23,15.2,11.5,22.6
105,강릉,1953-10-24,14.6,10.5,22.4
105,강릉,1953-10-25,14.3,10.5,20.6
105,강릉,1953-10-26,15.6,9.7,23.6
105,강릉,1953-10-27,14.3,10.3,18.8
105,강릉,1953-10-28,15,13.2,16.6
105,강릉,1953-10-29,15.6,12.6,19.1
105,강릉,1953-10-30,12.8,12,14.1
105,강릉,1953-10-31,12.6,11.3,15.6
105,강릉,1953-11-01,10.8,8.8,15.3
105,강릉,1953-11-02,8.3,6.3,11.1
105,강릉,1953-11-03,12.6,6.2,19.1
105,강릉,1953-11-04,13,7.8,18.2
105,강릉,1953-11-05,12.7,8.3,18.1
105,강릉,1953-11-06,8.8,6.2,13.9
105,강릉,1953-11-07,11.8,5.8,18.8
105,강릉,1953-11-08,12.6,7.8,18.8
105,강릉,1953-11-09,9.2,5.9,13.3
105,강릉,1953-11-10,5.6,2.3,9.2
105,강릉,1953-11-11,3.4,.5,8.7
105,강릉,1953-11-12,6.8,1.1,10.7
105,강릉,1953-11-13,10.1,6.9,14.3
105,강릉,1953-11-14,8.6,4.3,14.5
105,강릉,1953-11-15,6.2,2.4,9.7
105,강릉,1953-11-16,8.5,5.7,10.6
105,강릉,1953-11-17,6.4,4.4,9.7
105,강릉,1953-11-18,6.1,2.2,10.7
105,강릉,1953-11-19,.8,-1.8,7.1
105,강릉,1953-11-20,2,-3,9.3
105,강릉,1953-11-21,6.7,.3,10.9
105,강릉,1953-11-22,6.8,3.1,10.9
105,강릉,1953-11-23,5.7,.9,8.1
105,강릉,1953-11-24,10.9,4.4,16.4
105,강릉,1953-11-25,8.4,5.2,13.6
105,강릉,1953-11-26,7.1,3.2,13.3
105,강릉,1953-11-27,2.9,-.1,7.6
105,강릉,1953-11-28,4.8,-1.1,10
105,강릉,1953-11-29,8.3,3.2,13.5
105,강릉,1953-11-30,13.3,9.7,19.6
105,강릉,1953-12-01,18.2,9.9,21.8
105,강릉,1953-12-02,9.5,7.6,15.4
105,강릉,1953-12-03,5.1,1.7,8.2
105,강릉,1953-12-04,1.6,-.2,4.7
105,강릉,1953-12-05,1.4,-2.8,5.7
105,강릉,1953-12-06,3.5,1.3,6.8
105,강릉,1953-12-07,3.7,.6,5.8
105,강릉,1953-12-08,4.4,.8,7.4
105,강릉,1953-12-09,5.8,3,9.7
105,강릉,1953-12-10,2.9,-.4,6.1
105,강릉,1953-12-11,.5,-2.4,3.9
105,강릉,1953-12-12,3.7,-.7,8.2
105,강릉,1953-12-13,5.5,1.7,9.5
105,강릉,1953-12-14,7.2,3.5,12
105,강릉,1953-12-15,4.9,1.6,11.1
105,강릉,1953-12-16,9.3,-.5,14.5
105,강릉,1953-12-17,7.3,3.5,12.1
105,강릉,1953-12-18,7.7,1.9,12.7
105,강릉,1953-12-19,7.4,4.1,10.3
105,강릉,1953-12-20,7.2,2.1,13
105,강릉,1953-12-21,3,.5,6.4
105,강릉,1953-12-22,3.4,.2,7.8
105,강릉,1953-12-23,1.9,-1.3,5.3
105,강릉,1953-12-24,4.3,-.2,7.3
105,강릉,1953-12-25,6.2,2,11.5
105,강릉,1953-12-26,1.3,-.6,4
105,강릉,1953-12-27,1.7,-1.7,4.9
105,강릉,1953-12-28,3.7,.6,7.8
105,강릉,1953-12-29,3.6,.3,8.8
105,강릉,1953-12-30,.4,-2.8,5.4
105,강릉,1953-12-31,-1.5,-4.7,2.1
105,강릉,1954-01-01,4.2,-.2,8.9
105,강릉,1954-01-02,4.6,2.2,7.3
105,강릉,1954-01-03,3.9,1.4,7.8
105,강릉,1954-01-04,3,1.4,5.4
105,강릉,1954-01-05,3.6,.1,6.6
105,강릉,1954-01-06,1.2,-1.1,6.5
105,강릉,1954-01-07,.7,-2.8,6.5
105,강릉,1954-01-08,5.9,-2.4,9.6
105,강릉,1954-01-09,4.8,3.4,7.4
105,강릉,1954-01-10,3.2,-3.3,8
105,강릉,1954-01-11,-1.7,-5.9,3
105,강릉,1954-01-12,2,-3.6,7.1
105,강릉,1954-01-13,3.5,1.5,5.4
105,강릉,1954-01-14,.9,.4,3.9
105,강릉,1954-01-15,4.3,.6,7.5
105,강릉,1954-01-16,4.7,1.8,7.8
105,강릉,1954-01-17,4.5,1.2,6.8
105,강릉,1954-01-18,6.6,1.5,11.7
105,강릉,1954-01-19,5.2,2.9,10
105,강릉,1954-01-20,4.3,3,5.9
105,강릉,1954-01-21,1.2,.5,3.2
105,강릉,1954-01-22,1.5,-1.9,7.5
105,강릉,1954-01-23,0,-2.6,2.7
105,강릉,1954-01-24,-1.9,-6.1,.9
105,강릉,1954-01-25,-5.7,-8.3,-1.3
105,강릉,1954-01-26,-3.2,-7.5,1.4
105,강릉,1954-01-27,.1,-3.7,4.7
105,강릉,1954-01-28,-4,-6.4,.9
105,강릉,1954-01-29,-3.5,-8.1,2.1
105,강릉,1954-01-30,-2.5,-6.7,3.6
105,강릉,1954-01-31,-1.2,-5,4.1
105,강릉,1954-02-01,-1.9,-5.4,3
105,강릉,1954-02-02,-2.9,-5.2,2.5
105,강릉,1954-02-03,-3,-7.4,3.6
105,강릉,1954-02-04,-2.1,-6.3,2.3
105,강릉,1954-02-05,-.9,-3.7,5
105,강릉,1954-02-06,-1.6,-4.2,1.8
105,강릉,1954-02-07,.3,-4.1,6.2
105,강릉,1954-02-08,2.1,-1.8,7.3
105,강릉,1954-02-09,5.4,.9,8.6
105,강릉,1954-02-10,7.4,4.9,12.4
105,강릉,1954-02-11,8.2,3.3,14.4
105,강릉,1954-02-12,5.4,1.7,12.7
105,강릉,1954-02-13,1.6,.5,2.9
105,강릉,1954-02-14,2,-.8,5.4
105,강릉,1954-02-15,5.5,1.9,7.5
105,강릉,1954-02-16,4.1,2.6,6.2
105,강릉,1954-02-17,1.4,-.2,3.3
105,강릉,1954-02-18,0,-2.1,3.1
105,강릉,1954-02-19,-.3,-5.4,4.5
105,강릉,1954-02-20,2.5,-.4,5.2
105,강릉,1954-02-21,-3.9,-6.6,1.6
105,강릉,1954-02-22,-.6,-6.6,5.6
105,강릉,1954-02-23,3.3,-.9,7.8
105,강릉,1954-02-24,5.2,0,13.4
105,강릉,1954-02-25,6.7,1.6,10.5
105,강릉,1954-02-26,4.4,2.9,5.8
105,강릉,1954-02-27,3.8,2.7,4.9
105,강릉,1954-02-28,5.2,2.3,9.3
105,강릉,1954-03-01,5.8,3.4,8.5
105,강릉,1954-03-02,6.5,4.1,10.6
105,강릉,1954-03-03,3.5,.8,6.5
105,강릉,1954-03-04,1.2,0,5.1
105,강릉,1954-03-05,-.2,-2.6,4.6
105,강릉,1954-03-06,-2.1,-3.8,-.3
105,강릉,1954-03-07,-.2,-2.7,5.1
105,강릉,1954-03-08,2.5,-2.8,7.2
105,강릉,1954-03-09,4.1,1.7,7.9
105,강릉,1954-03-10,4,1.2,7.4
105,강릉,1954-03-11,5.9,2.7,9.4
105,강릉,1954-03-12,-1.9,-6.5,5.1
105,강릉,1954-03-13,-1.9,-7.9,4.3
105,강릉,1954-03-14,4.1,-.7,7.6
105,강릉,1954-03-15,3,-.1,5.4
105,강릉,1954-03-16,5.8,.5,10.9
105,강릉,1954-03-17,7.3,3.3,13.1
105,강릉,1954-03-18,11.5,5.8,17.6
105,강릉,1954-03-19,7.2,.3,12.4
105,강릉,1954-03-20,3.1,-.2,7.4
105,강릉,1954-03-21,3.8,-1.8,8.7
105,강릉,1954-03-22,6.3,1.4,12.3
105,강릉,1954-03-23,10.8,5.6,17.1
105,강릉,1954-03-24,9,4.2,12.4
105,강릉,1954-03-25,13.9,9.1,20.6
105,강릉,1954-03-26,8.9,4.4,13
105,강릉,1954-03-27,8.3,5.9,17.9
105,강릉,1954-03-28,6.1,2.9,10
105,강릉,1954-03-29,7.7,1,12.1
105,강릉,1954-03-30,12.7,8.3,16.5
105,강릉,1954-03-31,14.8,10,19.6
105,강릉,1954-04-01,14.5,9.9,20.9
105,강릉,1954-04-02,10.1,5.9,17.4
105,강릉,1954-04-03,9.1,7.6,10.5
105,강릉,1954-04-04,10.4,7.1,15.3
105,강릉,1954-04-05,10.6,6.6,14.6
105,강릉,1954-04-06,12.9,7.6,20.3
105,강릉,1954-04-07,7.2,4.5,9.4
105,강릉,1954-04-08,7.4,5,10
105,강릉,1954-04-09,9,3.5,15.2
105,강릉,1954-04-10,11.6,5.5,18.3
105,강릉,1954-04-11,10.4,7.5,14.5
105,강릉,1954-04-12,7.2,5,9.6
105,강릉,1954-04-13,8.7,4.9,11.8
105,강릉,1954-04-14,9.7,4.3,13.7
105,강릉,1954-04-15,12,9.6,14.6
105,강릉,1954-04-16,12.8,7.9,19
105,강릉,1954-04-17,11.3,9.7,12.5
105,강릉,1954-04-18,11.5,8,19.8
105,강릉,1954-04-19,9,6.1,14.5
105,강릉,1954-04-20,10.4,5.6,14.9
105,강릉,1954-04-21,13.5,7.3,18.8
105,강릉,1954-04-22,16,10.9,22.2
105,강릉,1954-04-23,14,10.5,20.6
105,강릉,1954-04-24,14.9,12.1,18.1
105,강릉,1954-04-25,15.8,11,19.6
105,강릉,1954-04-26,11.4,7.6,15.9
105,강릉,1954-04-27,12.6,5,17
105,강릉,1954-04-28,16,11.7,22.7
105,강릉,1954-04-29,12.4,9.8,15.6
105,강릉,1954-04-30,11.6,8.2,15.4
105,강릉,1954-05-01,13.8,10.4,17.6
105,강릉,1954-05-02,15.7,10.3,19.7
105,강릉,1954-05-03,15.9,12.9,20.2
105,강릉,1954-05-04,13.7,9.4,21.6
105,강릉,1954-05-05,17.5,8,23
105,강릉,1954-05-06,18.7,14,24.5
105,강릉,1954-05-07,14.9,10.7,20.5
105,강릉,1954-05-08,16.5,10.3,22.1
105,강릉,1954-05-09,15.4,10.1,23.1
105,강릉,1954-05-10,19.3,13.7,25.2
105,강릉,1954-05-11,20.2,13.6,26.8
105,강릉,1954-05-12,21.6,17.6,28.9
105,강릉,1954-05-13,23.1,18.9,28.8
105,강릉,1954-05-14,14.6,11.9,20.1
105,강릉,1954-05-15,14.9,11,19
105,강릉,1954-05-16,18.8,14.3,25
105,강릉,1954-05-17,16.6,10.6,20.4
105,강릉,1954-05-18,22.8,17.5,29
105,강릉,1954-05-19,17.2,14,22.7
105,강릉,1954-05-20,18,13.3,24.4
105,강릉,1954-05-21,15.1,12.2,18.5
105,강릉,1954-05-22,16.6,12.4,21.8
105,강릉,1954-05-23,20.6,15.5,26.6
105,강릉,1954-05-24,17.1,14.8,19.9
105,강릉,1954-05-25,19.3,12.9,26.8
105,강릉,1954-05-26,15.8,12.4,20.9
105,강릉,1954-05-27,15.4,10.4,20.8
105,강릉,1954-05-28,16.8,10.5,23.9
105,강릉,1954-05-29,20.6,15,26.2
105,강릉,1954-05-30,13.9,12.9,17.8
105,강릉,1954-05-31,14.1,10.8,17.6
105,강릉,1954-06-01,13.4,9.1,17.6
105,강릉,1954-06-02,13.9,12,14.8
105,강릉,1954-06-03,19.7,14.3,23.7
105,강릉,1954-06-04,22,18.6,26.2
105,강릉,1954-06-05,19.3,15,22.6
105,강릉,1954-06-06,15.4,13.4,16
105,강릉,1954-06-07,13.3,12.4,14.3
105,강릉,1954-06-08,13.1,12.2,14.9
105,강릉,1954-06-09,13.4,12.1,15.6
105,강릉,1954-06-10,13.4,12.4,14.6
105,강릉,1954-06-11,17.6,12.5,25.5
105,강릉,1954-06-12,20,13.9,24.3
105,강릉,1954-06-13,21.9,18.3,27.9
105,강릉,1954-06-14,18.2,17.1,20.4
105,강릉,1954-06-15,18.7,16.5,22.5
105,강릉,1954-06-16,18.8,16.7,21
105,강릉,1954-06-17,18.9,16.9,22.4
105,강릉,1954-06-18,18.1,16.2,19.6
105,강릉,1954-06-19,17.2,16.4,18.1
105,강릉,1954-06-20,17.5,16.7,20.2
105,강릉,1954-06-21,19.6,16.5,22.8
105,강릉,1954-06-22,17.7,15.7,19.5
105,강릉,1954-06-23,16.9,15.3,19
105,강릉,1954-06-24,16.3,14.9,17.8
105,강릉,1954-06-25,16.8,15.4,19.2
105,강릉,1954-06-26,16.7,13.8,19.3
105,강릉,1954-06-27,16,12.4,20.5
105,강릉,1954-06-28,16.1,13.4,18.5
105,강릉,1954-06-29,16.9,15.2,20.1
105,강릉,1954-06-30,18.2,15.7,20.9
105,강릉,1954-07-01,24.9,15.7,29.4
105,강릉,1954-07-02,24.1,20.2,28.6
105,강릉,1954-07-03,20.8,19.4,24.5
105,강릉,1954-07-04,19.9,18.4,21.4
105,강릉,1954-07-05,18.8,17.6,19.8
105,강릉,1954-07-06,17.7,16.5,20
105,강릉,1954-07-07,17.1,16,18.7
105,강릉,1954-07-08,18.8,16.3,21.8
105,강릉,1954-07-09,18.6,16.2,21.3
105,강릉,1954-07-10,18.3,17.5,20.2
105,강릉,1954-07-11,16.1,15.4,17.7
105,강릉,1954-07-12,16.7,15.1,18.8
105,강릉,1954-07-13,16.9,14.2,20.8
105,강릉,1954-07-14,18.2,15.2,20.6
105,강릉,1954-07-15,20,17.4,23.2
105,강릉,1954-07-16,20.7,18.1,23.7
105,강릉,1954-07-17,19.5,18.5,20.5
105,강릉,1954-07-18,19.4,18.5,21.7
105,강릉,1954-07-19,20.1,18.2,22.6
105,강릉,1954-07-20,20.5,18.7,22.4
105,강릉,1954-07-21,21.7,19.1,24
105,강릉,1954-07-22,21.7,20.9,22.8
105,강릉,1954-07-23,21.1,20.1,22.3
105,강릉,1954-07-24,20.6,19.8,21.6
105,강릉,1954-07-25,20,18.2,23.2
105,강릉,1954-07-26,23.5,18.1,29.1
105,강릉,1954-07-27,21.5,18.8,25
105,강릉,1954-07-28,19.3,17.3,21.2
105,강릉,1954-07-29,18.4,17.1,20.4
105,강릉,1954-07-30,18.5,17.5,20
105,강릉,1954-07-31,17.9,16.5,19.7
105,강릉,1954-08-01,17.2,15.5,19.6
105,강릉,1954-08-02,17.2,15.7,18.4
105,강릉,1954-08-03,18.9,16.8,20.6
105,강릉,1954-08-04,21.4,18.6,25.9
105,강릉,1954-08-05,24.2,19.3,30
105,강릉,1954-08-06,27.2,21.7,32.4
105,강릉,1954-08-07,29.8,25.4,35.6
105,강릉,1954-08-08,28.1,23.4,31.4
105,강릉,1954-08-09,26.4,23.1,30.8
105,강릉,1954-08-10,26.3,22.2,32
105,강릉,1954-08-11,25.3,24.4,28.7
105,강릉,1954-08-12,27.4,23.9,32.5
105,강릉,1954-08-13,26.9,24.5,30.5
105,강릉,1954-08-14,28.7,23.7,35.1
105,강릉,1954-08-15,27.3,24.6,31.8
105,강릉,1954-08-16,26.1,22.9,30.2
105,강릉,1954-08-17,23.6,22.8,25.2
105,강릉,1954-08-18,21.5,19.2,23.5
105,강릉,1954-08-19,22.2,19.2,25.8
105,강릉,1954-08-20,22.5,19.1,25.6
105,강릉,1954-08-21,24.9,19.6,31.7
105,강릉,1954-08-22,28,22.5,34.3
105,강릉,1954-08-23,27.8,24.9,32.6
105,강릉,1954-08-24,24.9,22.8,27.9
105,강릉,1954-08-25,25.8,23.6,29.2
105,강릉,1954-08-26,27.4,24,30.9
105,강릉,1954-08-27,28.1,25.7,30.6
105,강릉,1954-08-28,23.7,20.9,27.7
105,강릉,1954-08-29,22.2,18.9,26.9
105,강릉,1954-08-30,22.1,18.8,27
105,강릉,1954-08-31,22.5,17.5,29.3
105,강릉,1954-09-01,21.8,18.9,25.7
105,강릉,1954-09-02,21.5,17.3,27.3
105,강릉,1954-09-03,21.3,17.9,26.5
105,강릉,1954-09-04,20.3,17.8,25.3
105,강릉,1954-09-05,22.6,19.6,25.8
105,강릉,1954-09-06,22.2,19.7,24.7
105,강릉,1954-09-07,23,21.1,26.4
105,강릉,1954-09-08,21.7,18.7,24.8
105,강릉,1954-09-09,22.8,18.6,27.9
105,강릉,1954-09-10,23.9,20.7,27.6
105,강릉,1954-09-11,24.1,20.7,29.1
105,강릉,1954-09-12,22.3,20.6,23.6
105,강릉,1954-09-13,22.8,20.5,23.7
105,강릉,1954-09-14,21.7,19.4,24.3
105,강릉,1954-09-15,20.2,18.1,22.2
105,강릉,1954-09-16,23.5,18.1,30.6
105,강릉,1954-09-17,23.4,17.2,29.3
105,강릉,1954-09-18,18.3,14.7,23.2
105,강릉,1954-09-19,18.2,13.4,24.7
105,강릉,1954-09-20,22.3,17.4,25.4
105,강릉,1954-09-21,19.8,17.5,23.7
105,강릉,1954-09-22,19.3,17,23.9
105,강릉,1954-09-23,21.1,16.4,24.6
105,강릉,1954-09-24,20.6,17.3,25.9
105,강릉,1954-09-25,15,14.2,16.6
105,강릉,1954-09-26,15.4,12.2,18.9
105,강릉,1954-09-27,15,10.3,20.6
105,강릉,1954-09-28,14.8,12.1,18.7
105,강릉,1954-09-29,15.7,11.4,21.2
105,강릉,1954-09-30,16.8,10.9,23
105,강릉,1954-10-01,16.8,13.7,23.6
105,강릉,1954-10-02,18,14.4,22.4
