ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC)
143,´ë±¸,1934-08-23,27.4,23.6,32.4
143,´ë±¸,1934-08-24,25.7,23.4,30.5
143,´ë±¸,1934-08-25,26.2,23.1,30.6
143,´ë±¸,1934-08-26,25.8,23.2,31.1
143,´ë±¸,1934-08-27,24.3,20.2,31.1
143,´ë±¸,1934-08-28,21.3,18.6,25.5
143,´ë±¸,1934-08-29,20.8,17.5,23.8
143,´ë±¸,1934-08-30,21.6,19.7,25.3
143,´ë±¸,1934-08-31,20.5,18.2,24.4
143,´ë±¸,1934-09-01,22.5,18.8,28.7
143,´ë±¸,1934-09-02,22.3,18.3,29
143,´ë±¸,1934-09-03,22,18.6,27.2
143,´ë±¸,1934-09-04,21.6,19.3,24.2
143,´ë±¸,1934-09-05,23.9,20.5,29.2
143,´ë±¸,1934-09-06,22.2,18.2,27.9
143,´ë±¸,1934-09-07,22.9,17.3,30.6
143,´ë±¸,1934-09-08,19,17.8,22.8
143,´ë±¸,1934-09-09,21.6,17.6,27.5
143,´ë±¸,1934-09-10,19.5,17.1,25.7
143,´ë±¸,1934-09-11,21.3,15.9,27.7
143,´ë±¸,1934-09-12,20.8,15.6,27
143,´ë±¸,1934-09-13,17.2,15.8,20.7
143,´ë±¸,1934-09-14,18.6,16,22.3
143,´ë±¸,1934-09-15,20.9,15.4,27.9
143,´ë±¸,1934-09-16,21,18.4,26.2
143,´ë±¸,1934-09-17,20.5,17.6,24.1
143,´ë±¸,1934-09-18,20.5,17.2,25.6
143,´ë±¸,1934-09-19,20.4,17.3,25
143,´ë±¸,1934-09-20,18.9,17.4,21.3
143,´ë±¸,1934-09-21,18.2,15.8,22.8
143,´ë±¸,1934-09-22,15.3,12.5,20.5
143,´ë±¸,1934-09-23,15.6,9,22.9
143,´ë±¸,1934-09-24,16.6,13,20.3
143,´ë±¸,1934-09-25,17.9,14.6,21.6
143,´ë±¸,1934-09-26,18.8,12.2,26.6
143,´ë±¸,1934-09-27,19.7,14.2,27.2
143,´ë±¸,1934-09-28,19.8,13.4,27.9
143,´ë±¸,1934-09-29,19.5,17.5,22.7
143,´ë±¸,1934-09-30,18.3,17,19.9
143,´ë±¸,1934-10-01,15.3,12.2,24.1
143,´ë±¸,1934-10-02,14.3,11.8,17.4
143,´ë±¸,1934-10-03,14.1,11.7,16.7
143,´ë±¸,1934-10-04,15.1,12,18.6
143,´ë±¸,1934-10-05,15.5,13,19.6
143,´ë±¸,1934-10-06,14.3,11.3,17.9
143,´ë±¸,1934-10-07,13.9,10.2,19.3
143,´ë±¸,1934-10-08,12.4,6.2,19.4
143,´ë±¸,1934-10-09,13.4,8.9,17.8
143,´ë±¸,1934-10-10,14,9.1,21.9
143,´ë±¸,1934-10-11,16.1,9.2,23.5
143,´ë±¸,1934-10-12,15,9.2,22.9
143,´ë±¸,1934-10-13,13.5,6.2,23.3
143,´ë±¸,1934-10-14,17.6,9.9,25.4
143,´ë±¸,1934-10-15,12.4,10.6,19.1
143,´ë±¸,1934-10-16,7.8,5.3,11.4
143,´ë±¸,1934-10-17,7.1,3.5,14.3
143,´ë±¸,1934-10-18,8.5,1.4,17.4
143,´ë±¸,1934-10-19,9.2,1.9,18.9
143,´ë±¸,1934-10-20,12,3.4,21.7
143,´ë±¸,1934-10-21,12.7,6.5,21.3
143,´ë±¸,1934-10-22,13.8,5.9,20.6
143,´ë±¸,1934-10-23,12.7,9.2,15.9
143,´ë±¸,1934-10-24,13.1,7.3,18.2
143,´ë±¸,1934-10-25,5.3,2.8,10.3
143,´ë±¸,1934-10-26,7.5,.6,15.7
143,´ë±¸,1934-10-27,11.1,4.4,17
143,´ë±¸,1934-10-28,11,4.6,19.2
143,´ë±¸,1934-10-29,9.3,2.8,17.9
143,´ë±¸,1934-10-30,9.8,1.3,18.4
143,´ë±¸,1934-10-31,11.6,6.4,16.5
143,´ë±¸,1934-11-01,11.2,9.7,14.6
143,´ë±¸,1934-11-02,9.6,5.6,13.8
143,´ë±¸,1934-11-03,8,3.8,12.6
143,´ë±¸,1934-11-04,6.4,-.3,15.4
143,´ë±¸,1934-11-05,7.9,.4,14
143,´ë±¸,1934-11-06,10.2,6.8,16.1
143,´ë±¸,1934-11-07,6.5,4.2,11.1
143,´ë±¸,1934-11-08,6.3,2.7,11.2
143,´ë±¸,1934-11-09,7.9,2.9,14.2
143,´ë±¸,1934-11-10,8.4,.2,16.4
143,´ë±¸,1934-11-11,7.5,3.2,13.3
143,´ë±¸,1934-11-12,7,-1.1,14.8
143,´ë±¸,1934-11-13,8.1,3.6,12.1
143,´ë±¸,1934-11-14,6.7,1.6,13.1
143,´ë±¸,1934-11-15,6.5,-1,15.4
143,´ë±¸,1934-11-16,5.5,-1.6,14.8
143,´ë±¸,1934-11-17,6.6,0,10.9
143,´ë±¸,1934-11-18,10.3,7.5,13.4
143,´ë±¸,1934-11-19,3.1,.2,12
143,´ë±¸,1934-11-20,3.5,-.6,8.4
143,´ë±¸,1934-11-21,4.4,-1.7,11.6
143,´ë±¸,1934-11-22,3.6,-1.6,9.4
143,´ë±¸,1934-11-23,6.3,-.8,14.5
143,´ë±¸,1934-11-24,6.9,.2,14.8
143,´ë±¸,1934-11-25,6.1,4,7.6
143,´ë±¸,1934-11-26,9.1,6.4,10.8
143,´ë±¸,1934-11-27,4.7,-.2,10.4
143,´ë±¸,1934-11-28,-2.1,-4.9,.6
143,´ë±¸,1934-11-29,-.8,-4,5.2
143,´ë±¸,1934-11-30,.8,-3.1,4.2
143,´ë±¸,1934-12-01,-.8,-2.8,1.6
143,´ë±¸,1934-12-02,1.3,-4.8,7
143,´ë±¸,1934-12-03,1.3,-2.1,5.9
143,´ë±¸,1934-12-04,-.5,-4.2,4
143,´ë±¸,1934-12-05,1.5,-5.4,7.2
143,´ë±¸,1934-12-06,3.4,1.8,4.8
143,´ë±¸,1934-12-07,3.6,-1.8,10.8
143,´ë±¸,1934-12-08,2.7,-2.9,11.4
143,´ë±¸,1934-12-09,2.7,-4.8,12.8
143,´ë±¸,1934-12-10,6,-1.1,12.1
143,´ë±¸,1934-12-11,3.4,-2.8,11.9
143,´ë±¸,1934-12-12,2.9,-3.8,12.8
143,´ë±¸,1934-12-13,4.7,-3.1,12.8
143,´ë±¸,1934-12-14,4.5,-.6,12.1
143,´ë±¸,1934-12-15,2.4,-3,7.4
143,´ë±¸,1934-12-16,2.6,-1.2,10.3
143,´ë±¸,1934-12-17,5.9,-3.1,13.9
143,´ë±¸,1934-12-18,4.5,.9,8.6
143,´ë±¸,1934-12-19,2.5,-2.4,9.4
143,´ë±¸,1934-12-20,3,-3.8,10.7
143,´ë±¸,1934-12-21,3.2,-1.1,7.2
143,´ë±¸,1934-12-22,5.3,3.4,7
143,´ë±¸,1934-12-23,5.4,2.2,8.4
143,´ë±¸,1934-12-24,3.7,-.8,9.2
143,´ë±¸,1934-12-25,2.3,-1.2,7.2
143,´ë±¸,1934-12-26,-.7,-4.6,3.2
143,´ë±¸,1934-12-27,1.1,-6.2,10.1
143,´ë±¸,1934-12-28,3,-.6,5
143,´ë±¸,1934-12-29,6.3,4.1,10.2
143,´ë±¸,1934-12-30,2.9,-2,6.7
143,´ë±¸,1934-12-31,7.2,4.1,8.6
143,´ë±¸,1935-01-01,4.8,1.8,8.6
143,´ë±¸,1935-01-02,3.2,-2.4,8.4
143,´ë±¸,1935-01-03,2.9,.7,7
143,´ë±¸,1935-01-04,2.6,-.2,4.8
143,´ë±¸,1935-01-05,-.3,-3.6,5.2
143,´ë±¸,1935-01-06,.1,-5.3,6.2
143,´ë±¸,1935-01-07,2.2,-1.9,5.9
143,´ë±¸,1935-01-08,2.2,-2,8.8
143,´ë±¸,1935-01-09,1.7,-1.7,7
143,´ë±¸,1935-01-10,2.4,-4.1,9.8
143,´ë±¸,1935-01-11,3.9,-.8,12.1
143,´ë±¸,1935-01-12,5.6,-2.1,10.5
143,´ë±¸,1935-01-13,3.9,1.4,5.7
143,´ë±¸,1935-01-14,2.8,-2,6.9
143,´ë±¸,1935-01-15,.3,-3.6,4.1
143,´ë±¸,1935-01-16,-3.5,-5.2,-.5
143,´ë±¸,1935-01-17,-4.6,-6.9,-1.6
143,´ë±¸,1935-01-18,-4.7,-8.1,-1.9
143,´ë±¸,1935-01-19,-4,-7,.1
143,´ë±¸,1935-01-20,-1.7,-9.4,4.2
143,´ë±¸,1935-01-21,-.1,-6.6,4.6
143,´ë±¸,1935-01-22,-2.8,-8.8,1.6
143,´ë±¸,1935-01-23,-1.1,-4.4,2.6
143,´ë±¸,1935-01-24,-3.2,-7.9,2
143,´ë±¸,1935-01-25,-1.2,-6.6,6.2
143,´ë±¸,1935-01-26,-2.2,-5,1.9
143,´ë±¸,1935-01-27,-2.6,-7.3,3.9
143,´ë±¸,1935-01-28,-1.7,-6.8,4.3
143,´ë±¸,1935-01-29,-2,-8.8,5.3
143,´ë±¸,1935-01-30,-2.5,-6.4,2.2
143,´ë±¸,1935-01-31,-3.3,-8.2,3.2
143,´ë±¸,1935-02-01,-2.1,-7.1,5.4
143,´ë±¸,1935-02-02,-.4,-6.9,6.6
143,´ë±¸,1935-02-03,1.1,-6.4,8.1
143,´ë±¸,1935-02-04,2.3,-2.9,8.6
143,´ë±¸,1935-02-05,.4,-3.4,3.9
143,´ë±¸,1935-02-06,-5.6,-8.8,-2.2
143,´ë±¸,1935-02-07,-4.8,-10.7,2.4
143,´ë±¸,1935-02-08,-2.6,-10.6,5.8
143,´ë±¸,1935-02-09,-.7,-3.7,.7
143,´ë±¸,1935-02-10,3.7,0,8.6
143,´ë±¸,1935-02-11,-2.3,-4.9,2.3
143,´ë±¸,1935-02-12,-2,-5.7,2.7
143,´ë±¸,1935-02-13,-.6,-6.1,5.8
143,´ë±¸,1935-02-14,.8,-4,8
143,´ë±¸,1935-02-15,2.8,-.9,8.9
143,´ë±¸,1935-02-16,1.5,-.9,6.1
143,´ë±¸,1935-02-17,1.8,-3.2,7.2
143,´ë±¸,1935-02-18,.6,-2.9,5.6
143,´ë±¸,1935-02-19,1.6,-5.6,9.9
143,´ë±¸,1935-02-20,2.6,-3.2,10.4
143,´ë±¸,1935-02-21,4.8,-5.1,11.7
143,´ë±¸,1935-02-22,5.9,3.1,11.8
143,´ë±¸,1935-02-23,4,-2.5,12.1
143,´ë±¸,1935-02-24,5.4,.6,13.3
143,´ë±¸,1935-02-25,6.7,-1.1,12.6
143,´ë±¸,1935-02-26,8.9,6.1,12.5
143,´ë±¸,1935-02-27,8.5,2.6,16.3
143,´ë±¸,1935-02-28,7.8,0,15.6
143,´ë±¸,1935-03-01,4.6,.6,9.8
143,´ë±¸,1935-03-02,4.9,-3.8,12.4
143,´ë±¸,1935-03-03,4.5,.9,10.1
143,´ë±¸,1935-03-04,3,-1.6,8.4
143,´ë±¸,1935-03-05,1,-2.9,6.4
143,´ë±¸,1935-03-06,3.7,-3.3,11
143,´ë±¸,1935-03-07,5.3,-3.6,14.2
143,´ë±¸,1935-03-08,8.1,-1.7,17.7
143,´ë±¸,1935-03-09,14.4,6.8,21.9
143,´ë±¸,1935-03-10,11.4,7.2,16.2
143,´ë±¸,1935-03-11,6.4,1.3,12
143,´ë±¸,1935-03-12,8.8,-1.4,18.4
143,´ë±¸,1935-03-13,5.7,.8,11.4
143,´ë±¸,1935-03-14,5.1,-4.4,14.9
143,´ë±¸,1935-03-15,10.4,-3,19.6
143,´ë±¸,1935-03-16,11.9,6.3,17.5
143,´ë±¸,1935-03-17,7.9,-.8,14.5
143,´ë±¸,1935-03-18,10.4,6.5,15.7
143,´ë±¸,1935-03-19,13.8,7.2,21.4
143,´ë±¸,1935-03-20,8,6.4,11.8
143,´ë±¸,1935-03-21,4.7,2,9.5
143,´ë±¸,1935-03-22,5,-1.9,12.6
143,´ë±¸,1935-03-23,8.5,3.4,13.8
143,´ë±¸,1935-03-24,7.6,5.5,13.2
143,´ë±¸,1935-03-25,9.7,2.1,17
143,´ë±¸,1935-03-26,9.3,1.6,16.8
143,´ë±¸,1935-03-27,8.6,6.6,12.6
143,´ë±¸,1935-03-28,5.9,4.2,7.2
143,´ë±¸,1935-03-29,8.3,4.7,12
143,´ë±¸,1935-03-30,7,3.1,12.8
143,´ë±¸,1935-03-31,7.4,.8,14.1
143,´ë±¸,1935-04-01,7.8,.5,15.8
143,´ë±¸,1935-04-02,8.2,1.4,15.7
143,´ë±¸,1935-04-03,10.1,3.5,16.6
143,´ë±¸,1935-04-04,10.3,3.6,17.9
143,´ë±¸,1935-04-05,10.3,5.4,17.4
143,´ë±¸,1935-04-06,10.7,6.4,15.8
143,´ë±¸,1935-04-07,11.1,2.8,19.4
143,´ë±¸,1935-04-08,11.7,8.7,15
143,´ë±¸,1935-04-09,12.3,10.9,14
143,´ë±¸,1935-04-10,13,10.1,18
143,´ë±¸,1935-04-11,11,7,16.2
143,´ë±¸,1935-04-12,9,1.9,17.3
143,´ë±¸,1935-04-13,10.7,3,19.8
143,´ë±¸,1935-04-14,9.9,7.6,12.6
143,´ë±¸,1935-04-15,8,6.6,9.7
143,´ë±¸,1935-04-16,9.1,3.6,15.7
143,´ë±¸,1935-04-17,11.9,5.3,19.7
143,´ë±¸,1935-04-18,10.9,4.9,17.5
143,´ë±¸,1935-04-19,12.8,6,21.8
143,´ë±¸,1935-04-20,14.5,6.2,24
143,´ë±¸,1935-04-21,15.2,8.8,23.1
143,´ë±¸,1935-04-22,16.3,9,24.6
143,´ë±¸,1935-04-23,16.6,11.6,24.8
143,´ë±¸,1935-04-24,16.9,9.2,25.8
143,´ë±¸,1935-04-25,17.9,9.2,27
143,´ë±¸,1935-04-26,18.4,11.6,25.7
143,´ë±¸,1935-04-27,20.7,15.2,26
143,´ë±¸,1935-04-28,18.1,13.6,24.2
143,´ë±¸,1935-04-29,14.5,9.9,23.1
143,´ë±¸,1935-04-30,9.7,6.2,15.2
143,´ë±¸,1935-05-01,9.9,4,15.3
143,´ë±¸,1935-05-02,11.8,5.4,18.8
143,´ë±¸,1935-05-03,13.7,4.6,22.6
143,´ë±¸,1935-05-04,16.7,11.2,24
143,´ë±¸,1935-05-05,17.6,10.8,25
143,´ë±¸,1935-05-06,17.1,13.3,23.8
143,´ë±¸,1935-05-07,17.7,6.7,27.3
143,´ë±¸,1935-05-08,19.5,10.5,26.8
143,´ë±¸,1935-05-09,21.4,12.2,29
143,´ë±¸,1935-05-10,20.5,14.5,31.2
143,´ë±¸,1935-05-11,17.4,14.2,25.4
143,´ë±¸,1935-05-12,19.5,15.6,23.9
143,´ë±¸,1935-05-13,12.5,11.3,19.8
143,´ë±¸,1935-05-14,14.4,11,20.9
143,´ë±¸,1935-05-15,15.3,9.9,21.4
143,´ë±¸,1935-05-16,15.3,5,25.4
143,´ë±¸,1935-05-17,16.8,9.8,24.6
143,´ë±¸,1935-05-18,16.1,10.4,23.4
143,´ë±¸,1935-05-19,19.2,12.8,26.6
143,´ë±¸,1935-05-20,20.7,12.6,30.2
143,´ë±¸,1935-05-21,18.5,10.6,26.8
143,´ë±¸,1935-05-22,18.9,10.2,29.9
143,´ë±¸,1935-05-23,20.5,11.2,31.6
143,´ë±¸,1935-05-24,23.5,14.5,33.8
143,´ë±¸,1935-05-25,20.8,16.4,27.9
143,´ë±¸,1935-05-26,20.8,15.4,25.7
143,´ë±¸,1935-05-27,17.2,14,22
143,´ë±¸,1935-05-28,18,12.7,24.4
143,´ë±¸,1935-05-29,21.4,16.2,28
143,´ë±¸,1935-05-30,21.5,16.2,30
143,´ë±¸,1935-05-31,20,11.7,28.9
143,´ë±¸,1935-06-01,22.3,13.2,31.2
143,´ë±¸,1935-06-02,21.7,14.8,30
143,´ë±¸,1935-06-03,16.8,15.7,20.4
143,´ë±¸,1935-06-04,18.8,13.8,23.2
143,´ë±¸,1935-06-05,20.5,15.4,27.5
143,´ë±¸,1935-06-06,21.3,13,27.6
143,´ë±¸,1935-06-07,20.3,14.5,26.8
143,´ë±¸,1935-06-08,22.8,12.9,31
143,´ë±¸,1935-06-09,24.8,16.3,33.2
143,´ë±¸,1935-06-10,21.8,15.3,29.2
143,´ë±¸,1935-06-11,21.1,13.9,29.4
143,´ë±¸,1935-06-12,20.7,14.6,27.9
143,´ë±¸,1935-06-13,22.6,14.3,30.6
143,´ë±¸,1935-06-14,24,16.1,32.8
143,´ë±¸,1935-06-15,23.9,18.3,30
143,´ë±¸,1935-06-16,22.7,20.4,25.1
143,´ë±¸,1935-06-17,23.3,20.6,27.2
143,´ë±¸,1935-06-18,23.1,16.7,30.4
143,´ë±¸,1935-06-19,22.7,18,30.3
143,´ë±¸,1935-06-20,18.3,17,19.9
143,´ë±¸,1935-06-21,19.1,17.7,21.2
143,´ë±¸,1935-06-22,21.1,16.9,26.8
143,´ë±¸,1935-06-23,21.2,18.7,25.6
143,´ë±¸,1935-06-24,21,17.6,27.4
143,´ë±¸,1935-06-25,23.9,18.6,30.8
143,´ë±¸,1935-06-26,24.1,18.4,31.5
143,´ë±¸,1935-06-27,22.1,20.9,23.2
143,´ë±¸,1935-06-28,23.4,21.4,26.6
143,´ë±¸,1935-06-29,24.3,20.2,28.7
143,´ë±¸,1935-06-30,23.1,20.2,27.2
143,´ë±¸,1935-07-01,20,18.1,23.2
143,´ë±¸,1935-07-02,20.2,18.5,23.4
143,´ë±¸,1935-07-03,20.6,17.4,24.6
143,´ë±¸,1935-07-04,23.2,19,29.7
143,´ë±¸,1935-07-05,23.3,19.6,28
143,´ë±¸,1935-07-06,24.5,19.7,31.2
143,´ë±¸,1935-07-07,22.8,20.2,27.6
143,´ë±¸,1935-07-08,23.6,19.1,29.6
143,´ë±¸,1935-07-09,24.4,19.3,31.8
143,´ë±¸,1935-07-10,20.8,19.5,23.6
143,´ë±¸,1935-07-11,23,19.2,27.3
143,´ë±¸,1935-07-12,24.2,21.2,27.6
143,´ë±¸,1935-07-13,26.8,22,31.7
143,´ë±¸,1935-07-14,28.2,26.3,31.1
143,´ë±¸,1935-07-15,28.5,24.2,33.5
143,´ë±¸,1935-07-16,28,24.5,34.2
143,´ë±¸,1935-07-17,25.6,22.2,31.8
143,´ë±¸,1935-07-18,22.1,19.5,26.6
143,´ë±¸,1935-07-19,21.4,19.6,25
143,´ë±¸,1935-07-20,19.7,18.8,22.6
143,´ë±¸,1935-07-21,21.8,18.7,26.8
143,´ë±¸,1935-07-22,25.1,20.5,31.4
143,´ë±¸,1935-07-23,26.6,23.3,33.4
143,´ë±¸,1935-07-24,25.7,21.9,33
143,´ë±¸,1935-07-25,27.7,22.7,34.2
143,´ë±¸,1935-07-26,28.9,24.9,34.4
143,´ë±¸,1935-07-27,28.7,25.2,34.8
143,´ë±¸,1935-07-28,29.6,25.7,35.2
143,´ë±¸,1935-07-29,29.4,24.4,35.2
143,´ë±¸,1935-07-30,29.9,26.3,35.5
143,´ë±¸,1935-07-31,29.9,24.5,36.7
143,´ë±¸,1935-08-01,29.9,26,36.6
143,´ë±¸,1935-08-02,29.9,25.6,36.5
143,´ë±¸,1935-08-03,30.6,26.1,37.2
143,´ë±¸,1935-08-04,29.6,26.5,36.3
143,´ë±¸,1935-08-05,27.2,23.5,31.4
143,´ë±¸,1935-08-06,25.1,22.5,30.2
143,´ë±¸,1935-08-07,24.4,19.9,30.6
143,´ë±¸,1935-08-08,25.7,21.5,31.9
143,´ë±¸,1935-08-09,23.2,21.9,24.8
143,´ë±¸,1935-08-10,26.1,23.4,28.6
143,´ë±¸,1935-08-11,24.9,23.2,28.8
143,´ë±¸,1935-08-12,23.6,20.5,28.7
143,´ë±¸,1935-08-13,24,21.1,29.2
143,´ë±¸,1935-08-14,25.8,21.8,32
143,´ë±¸,1935-08-15,25,20.8,31.6
143,´ë±¸,1935-08-16,24.3,21.8,29.6
143,´ë±¸,1935-08-17,24.6,19.1,31.5
143,´ë±¸,1935-08-18,26.8,20.3,34.4
143,´ë±¸,1935-08-19,28.2,21.8,35
143,´ë±¸,1935-08-20,28,24.2,34.3
143,´ë±¸,1935-08-21,27.2,24.7,32.4
143,´ë±¸,1935-08-22,28.4,24.4,33.9
143,´ë±¸,1935-08-23,27.2,24.2,30
143,´ë±¸,1935-08-24,24.3,22.1,27.3
143,´ë±¸,1935-08-25,24.9,21.5,30
143,´ë±¸,1935-08-26,24.9,22.5,29
143,´ë±¸,1935-08-27,26.2,22.7,30.9
143,´ë±¸,1935-08-28,25.8,21.6,30.9
143,´ë±¸,1935-08-29,26,22.2,33.1
143,´ë±¸,1935-08-30,25.4,20.5,32.4
143,´ë±¸,1935-08-31,25.5,21.1,31.9
143,´ë±¸,1935-09-01,25,21.4,30.5
143,´ë±¸,1935-09-02,24.2,19.8,30.8
143,´ë±¸,1935-09-03,23.2,17.8,30.6
143,´ë±¸,1935-09-04,22.7,16.8,28.6
143,´ë±¸,1935-09-05,23.6,22.3,25.9
143,´ë±¸,1935-09-06,25.5,22.2,30
143,´ë±¸,1935-09-07,26.6,23.1,31
143,´ë±¸,1935-09-08,25.2,23.2,29
143,´ë±¸,1935-09-09,25.7,23.4,28.8
143,´ë±¸,1935-09-10,24.2,20.8,29.4
143,´ë±¸,1935-09-11,21.7,19,26
143,´ë±¸,1935-09-12,24.7,19.7,29.4
143,´ë±¸,1935-09-13,16.4,13.6,26.4
143,´ë±¸,1935-09-14,14.8,9.4,21.5
143,´ë±¸,1935-09-15,16.9,9.8,24.6
143,´ë±¸,1935-09-16,18.1,12.8,22.8
143,´ë±¸,1935-09-17,19.7,16.6,25.2
143,´ë±¸,1935-09-18,17.3,12.6,24.6
143,´ë±¸,1935-09-19,17.3,11.6,24.7
143,´ë±¸,1935-09-20,17.8,10.9,25.5
143,´ë±¸,1935-09-21,19.5,14.6,25
143,´ë±¸,1935-09-22,19.7,15.2,26.2
143,´ë±¸,1935-09-23,18.6,12.6,23.9
143,´ë±¸,1935-09-24,19.9,14.7,25
143,´ë±¸,1935-09-25,19.4,15.2,25.7
143,´ë±¸,1935-09-26,14.9,12.5,19
143,´ë±¸,1935-09-27,15.3,9.5,22.2
143,´ë±¸,1935-09-28,16,9.8,23.3
143,´ë±¸,1935-09-29,15.5,9.6,23.6
143,´ë±¸,1935-09-30,16.8,9.2,24.3
143,´ë±¸,1935-10-01,17.6,13.8,21.7
143,´ë±¸,1935-10-02,15.9,15.1,17.8
143,´ë±¸,1935-10-03,18.5,15.3,23.5
143,´ë±¸,1935-10-04,16.2,12.6,22.2
143,´ë±¸,1935-10-05,15.8,9.6,23.2
143,´ë±¸,1935-10-06,14.9,10.6,21.8
143,´ë±¸,1935-10-07,11.9,7.2,18.3
143,´ë±¸,1935-10-08,11.7,3.6,21
143,´ë±¸,1935-10-09,15.3,8.7,24.8
143,´ë±¸,1935-10-10,16.8,8.7,24.2
143,´ë±¸,1935-10-11,17.1,12.8,23.9
143,´ë±¸,1935-10-12,18.6,13.9,26
143,´ë±¸,1935-10-13,16,12.8,22
143,´ë±¸,1935-10-14,14,8.4,21.4
143,´ë±¸,1935-10-15,16.1,12.8,23
143,´ë±¸,1935-10-16,17.4,9.5,25.4
143,´ë±¸,1935-10-17,15.1,12.2,19.8
143,´ë±¸,1935-10-18,15.8,10.5,20
143,´ë±¸,1935-10-19,14,9.6,20.8
143,´ë±¸,1935-10-20,13.5,7,21.9
143,´ë±¸,1935-10-21,14.3,7,23.7
143,´ë±¸,1935-10-22,14.8,6.8,22.2
143,´ë±¸,1935-10-23,16.2,10.2,23.2
143,´ë±¸,1935-10-24,15.4,9.2,22.4
143,´ë±¸,1935-10-25,16.9,14,19.6
143,´ë±¸,1935-10-26,16.6,14.8,18.5
143,´ë±¸,1935-10-27,14.2,10.5,20.8
143,´ë±¸,1935-10-28,13.2,6.4,21.6
143,´ë±¸,1935-10-29,14.6,9.8,21.1
143,´ë±¸,1935-10-30,13.1,7.6,20.6
143,´ë±¸,1935-10-31,12.1,7.2,18.6
143,´ë±¸,1935-11-01,12.5,5.8,20.1
143,´ë±¸,1935-11-02,12.2,6.7,16.8
143,´ë±¸,1935-11-03,13.7,12.3,15
143,´ë±¸,1935-11-04,17.1,12.2,22
143,´ë±¸,1935-11-05,12.9,11.1,17.8
143,´ë±¸,1935-11-06,10.8,7.8,16
143,´ë±¸,1935-11-07,10.6,4.6,16.1
143,´ë±¸,1935-11-08,10.8,7.2,16.1
143,´ë±¸,1935-11-09,9.6,2.4,16.8
143,´ë±¸,1935-11-10,8.3,4.6,11.6
143,´ë±¸,1935-11-11,4.7,.7,10.5
143,´ë±¸,1935-11-12,4.7,1.7,12.2
143,´ë±¸,1935-11-13,6.8,-1.6,15.4
143,´ë±¸,1935-11-14,8.5,.6,14.4
143,´ë±¸,1935-11-15,11.1,8.8,15.1
143,´ë±¸,1935-11-16,2.6,.6,9.2
143,´ë±¸,1935-11-17,3.8,.2,9.6
143,´ë±¸,1935-11-18,3.8,-1.4,10
143,´ë±¸,1935-11-19,3.3,-2.8,11.5
143,´ë±¸,1935-11-20,4.9,-1.3,13.7
143,´ë±¸,1935-11-21,5.7,-2,15.1
143,´ë±¸,1935-11-22,8.6,0,16.1
143,´ë±¸,1935-11-23,10.1,5.2,13.6
143,´ë±¸,1935-11-24,10.3,9.2,11.5
143,´ë±¸,1935-11-25,8.2,5,12.2
143,´ë±¸,1935-11-26,5.7,-.7,11.6
143,´ë±¸,1935-11-27,6.5,3.6,12.2
143,´ë±¸,1935-11-28,5.6,4.3,7.6
143,´ë±¸,1935-11-29,5.3,-2,12.3
143,´ë±¸,1935-11-30,7,1.8,10.7
143,´ë±¸,1935-12-01,8.4,6.5,11.5
143,´ë±¸,1935-12-02,2.9,-.8,8.1
143,´ë±¸,1935-12-03,2.6,-2.4,5.8
143,´ë±¸,1935-12-04,3.3,-.6,8.7
143,´ë±¸,1935-12-05,5.4,-.6,12.4
143,´ë±¸,1935-12-06,5.3,-.6,12.8
143,´ë±¸,1935-12-07,6.6,-1.7,13.2
143,´ë±¸,1935-12-08,9.1,4.6,15.7
143,´ë±¸,1935-12-09,-.1,-3.8,5
143,´ë±¸,1935-12-10,-5.2,-8,-1.6
143,´ë±¸,1935-12-11,-5.9,-9,-2.8
143,´ë±¸,1935-12-12,-6.3,-9.8,-2.6
143,´ë±¸,1935-12-13,-4.3,-8.5,-.3
143,´ë±¸,1935-12-14,-2.4,-6.6,.5
143,´ë±¸,1935-12-15,-3.6,-6.4,.4
143,´ë±¸,1935-12-16,-2.5,-9.7,2
143,´ë±¸,1935-12-17,0,-2.2,3.8
143,´ë±¸,1935-12-18,-4.2,-6.8,-.5
143,´ë±¸,1935-12-19,-3.8,-8.7,1.3
143,´ë±¸,1935-12-20,-.9,-5.2,4.8
143,´ë±¸,1935-12-21,-2.9,-6.2,.3
143,´ë±¸,1935-12-22,-5.5,-8.1,-2.8
143,´ë±¸,1935-12-23,-3.3,-8.8,2
143,´ë±¸,1935-12-24,-1.3,-7.3,4.9
143,´ë±¸,1935-12-25,-1.8,-5.3,5.1
143,´ë±¸,1935-12-26,-1.1,-8.4,2.5
143,´ë±¸,1935-12-27,4.9,1,7.8
143,´ë±¸,1935-12-28,4.7,1.3,11.7
143,´ë±¸,1935-12-29,.5,-4.7,4.6
143,´ë±¸,1935-12-30,-6.5,-8.3,-3.4
143,´ë±¸,1935-12-31,-4,-10.4,1.9
143,´ë±¸,1936-01-01,-1.9,-5.8,2.8
143,´ë±¸,1936-01-02,-1.2,-3.4,2.3
143,´ë±¸,1936-01-03,-5.1,-7.8,.8
143,´ë±¸,1936-01-04,-6.1,-10.5,-.2
143,´ë±¸,1936-01-05,-5.5,-8,-2
143,´ë±¸,1936-01-06,-6,-11.2,.1
